hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
7,N8,-9.995469361461043e-09,48.0,3999.9999979176105,9.628788368325187e-09
7,N9,-9.995470390720842e-09,0.0,4000.0,-34067.87966793207
8,N1,-9.995470425127357e-09,0.0,4000.0,-30613.01757009586
8,N2,-9.995470387342339e-09,0.0,4000.0,-30676.104279851857
8,N3,-9.995470408844826e-09,0.0,4000.0,-30997.078266393943
8,N4,-9.99547038734234e-09,0.0,4000.0,-30615.957092268265
8,N5,-9.995469302686215e-09,506.25,3999.9999998025587,9.96480363788565e-09
8,N6,-9.99546935775461e-09,48.6,3999.999997943319,9.633371227975493e-09
8,N7,-9.995470387342339e-09,0.0,4000.0,-30674.683835206524
8,N8,-9.995469361421157e-09,54.0,3999.9999981489873,9.670034105177946e-09
8,N9,-9.995470389178243e-09,0.0,4000.0,-30820.089301825617
9,N1,-9.995470438087856e-09,0.0,4000.0,-34877.85756243308
9,N2,-9.995470401957224e-09,0.0,4000.0,-34862.41701064479
9,N3,-9.995470415686047e-09,0.0,4000.0,-34985.86195847879
9,N4,-9.995470402033457e-09,0.0,4000.0,-34877.461965726994
9,N5,-9.995469315440327e-09,523.125,3999.999999808928,9.965939004405468e-09
9,N6,-9.995469376496293e-09,50.22,3999.9999980096636,9.64519796255693e-09
9,N7,-9.995470401957224e-09,0.0,4000.0,-34862.0847836448
9,N8,-9.995469385593131e-09,55.8,3999.9999982086974,9.68067816630124e-09
9,N9,-9.995470402033457e-09,0.0,4000.0,-34927.605518285294
10,N1,-9.995470449038159e-09,0.0,4000.0,-35152.406289598504
10,N2,-9.995470401606068e-09,0.0,4000.0,-35112.02077593105
10,N3,-9.995470426713334e-09,0.0,4000.0,-35267.18167519991
10,N4,-9.995470414195207e-09,0.0,4000.0,-35151.52153934564
10,N5,-9.995469326340869e-09,506.25,3999.9999998025587,9.96480363788565e-09
10,N6,-9.9954693970258e-09,48.6,3999.999997943319,9.633371227975493e-09
10,N7,-9.995470401606068e-09,0.0,4000.0,-35111.629398605335
10,N8,-9.99546942332949e-09,54.0,3999.9999981489873,9.670034105177946e-09
10,N9,-9.99547042408811e-09,0.0,4000.0,-35213.88739001524
11,N1,-9.995478633330232e-09,0.0,4000.0,-35035.969134954816
11,N2,-9.995465786977504e-09,0.0,4000.0,-50898.2856720934
11,N3,-9.995492195942612e-09,0.0,4000.0,-24248.771581977955
11,N4,-9.995478614102382e-09,0.0,4000.0,-35039.945101937104
11,N5,-9.99547310863839e-09,495.0,3999.9999997980713,9.96400372056487e-09
11,N6,-9.995482382605971e-09,47.52,3999.9999978965734,9.625038755884027e-09
11,N7,-9.995465786977504e-09,0.0,4000.0,-50898.34502106275
11,N8,-9.99549641236731e-09,52.8,3999.9999981069136,9.662534880295627e-09
11,N9,-9.995492195942612e-09,0.0,4000.0,-24256.717210592436
12,N1,-9.995478640722993e-09,0.0,4000.0,-35404.26416297981
12,N2,-9.995435890377601e-09,0.0,4000.0,-43115.89177624746
12,N3,-9.995523273956032e-09,0.0,4000.0,-36350.97776449692
12,N4,-9.995478629232829e-09,0.0,4000.0,-35405.276364981124
12,N5,-9.995462866860006e-09,483.75,3999.9999997933755,9.963166597787308e-09
12,N6,-9.995493407505702e-09,46.44,3999.9999978476544,9.616318726951097e-09
12,N7,-9.995435890377601e-09,0.0,4000.0,-43116.71880633335
12,N8,-9.995539259873115e-09,51.6,3999.99999806288,9.65468685425599e-09
12,N9,-9.99552327451213e-09,0.0,4000.0,-36350.069182658255
13,N1,-9.995478645150994e-09,0.0,4000.0,-35524.28095055813
13,N2,-9.995435884153791e-09,0.0,4000.0,-34925.55718720729
13,N3,-9.99552329618546e-09,0.0,4000.0,-36711.49695915064
13,N4,-9.995478637744043e-09,0.0,4000.0,-35523.968697451266
13,N5,-9.99546287146361e-09,472.5,3999.9999997884556,9.96228961202034e-09
13,N6,-9.995493424033676e-09,45.36,3999.999997796408,9.607183458545169e-09
13,N7,-9.995435884153791e-09,0.0,4000.0,-34924.265095045856
13,N8,-9.995539293008328e-09,50.4,3999.999998016758,9.646465112690656e-09
13,N9,-9.995523296741551e-09,0.0,4000.0,-36708.74161940726
14,N1,-9.995478645239259e-09,0.0,4000.0,-35514.913748607454
14,N2,-9.995435881164088e-09,0.0,4000.0,-35279.258451712376
14,N3,-9.995523296200492e-09,0.0,4000.0,-36807.4774210679
14,N4,-9.995478637230931e-09,0.0,4000.0,-35515.015750713435
14,N5,-9.995462870858834e-09,466.875,3999.999999785907,9.961835269996489e-09
14,N6,-9.995493425070987e-09,44.82,3999.9999977698585,9.60245072913005e-09
14,N7,-9.995435881164088e-09,0.0,4000.0,-35277.61656291197
14,N8,-9.99553929754849e-09,49.8,3999.9999979928634,9.64220565621705e-09
14,N9,-9.995523296756583e-09,0.0,4000.0,-36803.90327632782
15,N1,-9.995478643644167e-09,0.0,4000.0,-35143.345417984034
15,N2,-9.995435880628361e-09,0.0,4000.0,-39332.51323085138
15,N3,-9.995523289411538e-09,0.0,4000.0,-36412.008075853024
15,N4,-9.995478633006265e-09,0.0,4000.0,-35144.675360638656
15,N5,-9.995462868133396e-09,466.875,3999.999999785907,9.961835269996489e-09
15,N6,-9.99549341738122e-09,44.82,3999.9999977698585,9.60245072913005e-09
15,N7,-9.995435880628361e-09,0.0,4000.0,-39352.594049364874
15,N8,-9.995539283892313e-09,49.8,3999.9999979928634,9.64220565621705e-09
15,N9,-9.99552328996763e-09,0.0,4000.0,-36408.9423173202
16,N1,-9.995478639316033e-09,0.0,4000.0,-34668.0671312737
16,N2,-9.995465854551877e-09,0.0,4000.0,-44875.71034256899
16,N3,-9.995492143718726e-09,0.0,4000.0,-32537.382260374718
16,N4,-9.995478623315475e-09,0.0,4000.0,-34669.93121678076
16,N5,-9.995473139897243e-09,478.125,3999.9999997909445,9.96273326364363e-09
16,N6,-9.995482371276151e-09,45.9,3999.999997822335,9.611804829621109e-09
16,N7,-9.995465854551877e-09,0.0,4000.0,-44876.04027167492
16,N8,-9.995496336836803e-09,51.0,3999.999998040099,9.650624346659001e-09
16,N9,-9.995492143718726e-09,0.0,4000.0,-32528.65685226812
17,N1,-9.995470548609946e-09,0.0,4000.0,-33237.28179900523
17,N2,-9.995470507372711e-09,0.0,4000.0,-33256.88199433065
17,N3,-9.99547051082699e-09,0.0,4000.0,-33288.63314213502
17,N4,-9.995470510826989e-09,0.0,4000.0,-33236.63568957924
17,N5,-9.995469426877997e-09,500.625,3999.99999980034,9.964408173142792e-09
17,N6,-9.995469490757893e-09,48.06,3999.9999979202103,9.629251803570723e-09
17,N7,-9.995470507372711e-09,0.0,4000.0,-33256.124678542095
17,N8,-9.995469505110577e-09,53.4,3999.9999981281894,9.666326623213654e-09
17,N9,-9.99547051082699e-09,0.0,4000.0,-33249.73673032104
18,N1,-9.99547046729774e-09,0.0,4000.0,-34296.948685757736
18,N2,-9.995470428475198e-09,0.0,4000.0,-34334.16974844448
18,N3,-9.995470430653417e-09,0.0,4000.0,-34601.6927445156
18,N4,-9.995470428475198e-09,0.0,4000.0,-34296.87137605698
18,N5,-9.995469341246753e-09,528.75,3999.9999998109606,9.966301355422431e-09
18,N6,-9.995469402887853e-09,50.76,3999.9999980308376,9.648972452316962e-09
18,N7,-9.995470428475198e-09,0.0,4000.0,-34333.15668889456
18,N8,-9.99546942150272e-09,56.4,3999.9999982277536,9.68407520708527e-09
18,N9,-9.995470428286552e-09,0.0,4000.0,-34409.187927411076
19,N1,-9.995470443077436e-09,0.0,4000.0,-33305.42278554644
19,N2,-9.99547040356232e-09,0.0,4000.0,-33518.60414315145
19,N3,-9.995470419804233e-09,0.0,4000.0,-34099.752979542194
19,N4,-9.995470403562322e-09,0.0,4000.0,-33302.609978666915
19,N5,-9.995469312433825e-09,562.5,3999.999999822303,9.968323274097085e-09
19,N6,-9.99546937289032e-09,54.0,3999.9999981489873,9.670034105177946e-09
19,N7,-9.99547040356232e-09,0.0,4000.0,-33515.56693456746
19,N8,-9.995469385292312e-09,60.0,3999.9999983340886,9.703030694660155e-09
19,N9,-9.995470408857014e-09,0.0,4000.0,-33885.11569843956
20,N1,-9.995470437874688e-09,0.0,4000.0,-33557.11360261091
20,N2,-9.99547039766732e-09,0.0,4000.0,-33679.76359039962
20,N3,-9.99547041618193e-09,0.0,4000.0,-33819.95900531793
20,N4,-9.995470397667321e-09,0.0,4000.0,-33550.21140910292
20,N5,-9.995469307184001e-09,556.875,3999.999999820508,9.968003307168774e-09
20,N6,-9.995469365409656e-09,53.46,3999.99999813029,9.66670111634136e-09
20,N7,-9.99547039766732e-09,0.0,4000.0,-33676.068785616
20,N8,-9.995469377093698e-09,59.4,3999.999998317261,9.700031004707228e-09
20,N9,-9.995470403231588e-09,0.0,4000.0,-33767.89621293961
21,N1,-9.995470437402302e-09,0.0,4000.0,-33291.555445708436
21,N2,-9.995470396848846e-09,0.0,4000.0,-33579.73909620619
21,N3,-9.995470414612383e-09,0.0,4000.0,-33895.079871152055
21,N4,-9.995470396848846e-09,0.0,4000.0,-33292.067196507305
21,N5,-9.995469309605215e-09,528.75,3999.9999998109606,9.966301355422431e-09
21,N6,-9.9954693646666e-09,50.76,3999.9999980308376,9.648972452316962e-09
21,N7,-9.995470396848846e-09,0.0,4000.0,-33573.1376072696
21,N8,-9.995469374744934e-09,56.4,3999.9999982277536,9.68407520708527e-09
21,N9,-9.995470401032618e-09,0.0,4000.0,-33780.88635670145
22,N1,-9.995470439007527e-09,0.0,4000.0,-32944.18821489427
22,N2,-9.99547039810802e-09,0.0,4000.0,-33292.19039634096
22,N3,-9.995470414320136e-09,0.0,4000.0,-34003.06144723206
22,N4,-9.99547039810802e-09,0.0,4000.0,-32961.715042768454
22,N5,-9.995469316697117e-09,478.125,3999.9999997909445,9.96273326364363e-09
22,N6,-9.995469366485742e-09,45.9,3999.9999978223377,9.611804829621109e-09
22,N7,-9.99547039810802e-09,0.0,4000.0,-33290.28406869033
22,N8,-9.995469373057024e-09,51.0,3999.999998040104,9.650624346659001e-09
22,N9,-9.99547040005402e-09,0.0,4000.0,-33767.713681596804
23,N1,-9.995470441261743e-09,0.0,4000.0,-33628.87888824811
23,N2,-9.995470400016195e-09,0.0,4000.0,-33790.214212557585
23,N3,-9.995470414677429e-09,0.0,4000.0,-34193.789062910386
23,N4,-9.995470400016195e-09,0.0,4000.0,-33638.18843495367
23,N5,-9.995469324438297e-09,427.5,3999.999999766188,9.958320097496164e-09
23,N6,-9.995469368954067e-09,41.04,3999.999997564457,9.565834348918341e-09
23,N7,-9.995470400016195e-09,0.0,4000.0,-33789.15681703055
23,N8,-9.995469371725824e-09,45.6,3999.999997808011,9.60925091402651e-09
23,N9,-9.995470400016235e-09,0.0,4000.0,-34035.331145043485
24,N1,-9.995470444542428e-09,0.0,4000.0,-34409.07764700921
24,N2,-9.9954704031239e-09,0.0,4000.0,-34517.91988321025
24,N3,-9.995470416231266e-09,0.0,4000.0,-34748.258125788525
24,N4,-9.9954704031239e-09,0.0,4000.0,-34416.9610817627
24,N5,-9.995469331435519e-09,393.75,3999.999999746147,9.954747534424408e-09
24,N6,-9.995469372435957e-09,37.8,3999.999997355696,9.528620150254194e-09
24,N7,-9.9954704031239e-09,0.0,4000.0,-34517.20542398187
24,N8,-9.995469371954734e-09,42.0,3999.999997620126,9.575758135228778e-09
24,N9,-9.995470403123903e-09,0.0,4000.0,-34659.93126635588
