iteration,node,previous_capacity_price_eur_per_mw,capacity_price_eur_per_mw,capacity_price_change_eur_per_mw,total_power_mw,excess_mw,overload_mw,headroom_mw,projected_complementarity_residual_mw
7,N6,0.0,0.0,0.0,0.018954845476674843,-99.98104515452333,0.0,99.98104515452333,0.0
7,N7,0.0,0.0,0.0,0.01895492392953336,-99.98104507607047,0.0,99.98104507607047,0.0
7,N8,61.561517892903154,32.19215073339231,-29.369367159510844,70.63063284048916,-29.369367159510844,0.0,29.369367159510844,29.369367159510844
7,N9,0.0,0.0,0.0,89.15054119579065,-10.849458804209348,0.0,10.849458804209348,0.0
8,N1,0.0,0.0,0.0,0.005686565320862873,-99.99431343467914,0.0,99.99431343467914,0.0
8,N2,0.0,0.0,0.0,0.0056865611422506086,-99.99431343885774,0.0,99.99431343885774,0.0
8,N3,0.0,0.0,0.0,33.819406367598155,-66.18059363240184,0.0,66.18059363240184,0.0
8,N4,0.0,0.0,0.0,0.005686564834575524,-99.99431343516542,0.0,99.99431343516542,0.0
8,N5,0.0,0.0,0.0,0.005686566490738147,-99.99431343350926,0.0,99.99431343350926,0.0
8,N6,0.0,0.0,0.0,0.005686566061238055,-99.99431343393876,0.0,99.99431343393876,0.0
8,N7,0.0,0.0,0.0,0.005686562636773475,-99.99431343736323,0.0,99.99431343736323,0.0
8,N8,32.19215073339231,57.87779687753323,25.685646144140918,125.68564614414092,25.685646144140918,25.685646144140918,0.0,25.685646144140918
8,N9,0.0,0.0,0.0,69.44494073848557,-30.55505926151443,0.0,30.55505926151443,0.0
9,N1,0.0,0.0,0.0,0.0017065087542608832,-99.99829349124573,0.0,99.99829349124573,0.0
9,N2,0.0,0.0,0.0,0.001706651573729369,-99.99829334842627,0.0,99.99829334842627,0.0
9,N3,0.0,0.0,0.0,80.47229733011879,-19.527702669881208,0.0,19.527702669881208,0.0
9,N4,0.0,0.0,0.0,0.0017065086965355743,-99.99829349130347,0.0,99.99829349130347,0.0
9,N5,0.0,0.0,0.0,0.0017065035952731934,-99.99829349640473,0.0,99.99829349640473,0.0
9,N6,0.0,0.0,0.0,0.0017065478284770588,-99.99829345217152,0.0,99.99829345217152,0.0
9,N7,0.0,0.0,0.0,0.001706651816979885,-99.99829334818303,0.0,99.99829334818303,0.0
9,N8,57.87779687753323,31.268561753074096,-26.609235124459133,73.39076487554087,-26.609235124459133,0.0,26.609235124459133,26.609235124459133
9,N9,0.0,0.0,0.0,95.29715849729008,-4.702841502709916,0.0,4.702841502709916,0.0
10,N1,0.0,0.0,0.0,0.0005125616229032909,-99.9994874383771,0.0,99.9994874383771,0.0
10,N2,0.0,0.0,0.0,0.0005125835375952155,-99.9994874164624,0.0,99.9994874164624,0.0
10,N3,0.0,0.0,0.0,40.097712585187224,-59.902287414812776,0.0,59.902287414812776,0.0
10,N4,0.0,0.0,0.0,0.0005125617069763699,-99.99948743829303,0.0,99.99948743829303,0.0
10,N5,0.0,0.0,0.0,0.0005125590313766254,-99.99948744096862,0.0,99.99948744096862,0.0
10,N6,0.0,0.0,0.0,0.000512587810384015,-99.99948741218961,0.0,99.99948741218961,0.0
10,N7,0.0,0.0,0.0,0.0005126095070675043,-99.99948739049293,0.0,99.99948739049293,0.0
10,N8,31.268561753074096,52.805603932213714,21.53704217913962,121.53704217913962,21.53704217913962,21.53704217913962,0.0,21.53704217913962
10,N9,0.0,0.0,0.0,68.98569366247797,-31.01430633752203,0.0,31.01430633752203,0.0
11,N1,0.0,0.0,0.0,0.0001538055292974546,-99.9998461944707,0.0,99.9998461944707,0.0
11,N2,0.0,0.0,0.0,0.00015380534388952712,-99.99984619465612,0.0,99.99984619465612,0.0
11,N3,0.0,0.0,0.0,81.98622388803537,-18.01377611196463,0.0,18.01377611196463,0.0
11,N4,0.0,0.0,0.0,0.0001538061588435091,-99.99984619384115,0.0,99.99984619384115,0.0
11,N5,0.0,0.0,0.0,0.00015380390887165173,-99.99984619609113,0.0,99.99984619609113,0.0
11,N6,0.0,0.0,0.0,0.0001538102893727239,-99.99984618971062,0.0,99.99984618971062,0.0
11,N7,0.0,0.0,0.0,0.0001538129720813936,-99.99984618702791,0.0,99.99984618702791,0.0
11,N8,52.805603932213714,25.304578372171747,-27.501025560041967,72.49897443995803,-27.501025560041967,0.0,27.501025560041967,27.501025560041967
11,N9,0.0,0.0,0.0,94.70667897409584,-5.293321025904163,0.0,5.293321025904163,0.0
12,N1,0.0,0.0,0.0,8.80065438886578e-05,-99.99991199345611,0.0,99.99991199345611,0.0
12,N2,0.0,0.0,0.0,8.798290088722043e-05,-99.9999120170991,0.0,99.9999120170991,0.0
12,N3,0.0,0.0,0.0,68.65336572212041,-31.346634277879588,0.0,31.346634277879588,0.0
12,N4,0.0,0.0,0.0,8.800673015288394e-05,-99.99991199326985,0.0,99.99991199326985,0.0
12,N5,0.0,0.0,0.0,8.80054282731529e-05,-99.99991199457173,0.0,99.99991199457173,0.0
12,N6,0.0,0.0,0.0,8.800457606552298e-05,-99.99991199542393,0.0,99.99991199542393,0.0
12,N7,0.0,0.0,0.0,8.798523247137157e-05,-99.99991201476753,0.0,99.99991201476753,0.0
12,N8,25.304578372171747,17.197855420280632,-8.106722951891115,91.89327704810889,-8.106722951891115,0.0,8.106722951891115,8.106722951891115
12,N9,0.0,0.0,0.0,81.45985905926575,-18.540140940734247,0.0,18.540140940734247,0.0
13,N1,0.0,0.0,0.0,2.6498715830079422e-05,-99.99997350128417,0.0,99.99997350128417,0.0
13,N2,0.0,0.0,0.0,2.6494720726033542e-05,-99.99997350527927,0.0,99.99997350527927,0.0
13,N3,0.0,0.0,0.0,20.596010302631576,-79.40398969736842,0.0,79.40398969736842,0.0
13,N4,0.0,0.0,0.0,2.6498759504438375e-05,-99.99997350124049,0.0,99.99997350124049,0.0
13,N5,0.0,0.0,0.0,2.6497801203538285e-05,-99.9999735021988,0.0,99.9999735021988,0.0
13,N6,0.0,0.0,0.0,2.6506933635146597e-05,-99.99997349306636,0.0,99.99997349306636,0.0
13,N7,0.0,0.0,0.0,2.6495443272503907e-05,-99.99997350455672,0.0,99.99997350455672,0.0
13,N8,17.197855420280632,88.75083262410789,71.55297720382725,171.55297720382725,71.55297720382725,71.55297720382725,0.0,71.55297720382725
13,N9,0.0,0.0,0.0,24.437958281067807,-75.56204171893219,0.0,75.56204171893219,0.0
14,N1,0.0,0.0,0.0,8.032568434591003e-06,-99.99999196743157,0.0,99.99999196743157,0.0
14,N2,0.0,0.0,0.0,8.000945753319561e-06,-99.99999199905425,0.0,99.99999199905425,0.0
14,N3,0.0,0.0,0.0,29.904211713403175,-70.09578828659683,0.0,70.09578828659683,0.0
14,N4,0.0,0.0,0.0,8.032523503908863e-06,-99.99999196747649,0.0,99.99999196747649,0.0
14,N5,0.0,0.0,0.0,8.031669232733024e-06,-99.99999196833076,0.0,99.99999196833076,0.0
14,N6,0.0,0.0,0.0,8.007864432292307e-06,-99.99999199213556,0.0,99.99999199213556,0.0
14,N7,0.0,0.0,0.0,8.00116521273241e-06,-99.99999199883479,0.0,99.99999199883479,0.0
14,N8,88.75083262410789,139.8027885384816,51.05195591437371,151.0519559143737,51.05195591437371,51.05195591437371,0.0,51.05195591437371
14,N9,0.0,0.0,0.0,44.9021944910566,-55.0978055089434,0.0,55.0978055089434,0.0
15,N1,0.0,0.0,0.0,2.4859684522580227e-06,-99.99999751403155,0.0,99.99999751403155,0.0
15,N2,0.0,0.0,0.0,2.482095459239049e-06,-99.99999751790455,0.0,99.99999751790455,0.0
15,N3,0.0,0.0,0.0,81.05329572090251,-18.94670427909749,0.0,18.94670427909749,0.0
15,N4,0.0,0.0,0.0,2.48594268260739e-06,-99.99999751405731,0.0,99.99999751405731,0.0
15,N5,0.0,0.0,0.0,2.482082881891391e-06,-99.99999751791712,0.0,99.99999751791712,0.0
15,N6,0.0,0.0,0.0,2.4810447976875703e-06,-99.9999975189552,0.0,99.9999975189552,0.0
15,N7,0.0,0.0,0.0,2.482308406102808e-06,-99.9999975176916,0.0,99.9999975176916,0.0
15,N8,139.8027885384816,114.95768795655302,-24.845100581928577,75.15489941807142,-24.845100581928577,0.0,24.845100581928577,24.845100581928577
15,N9,0.0,0.0,0.0,92.10504263730799,-7.894957362692011,0.0,7.894957362692011,0.0
16,N1,0.0,0.0,0.0,8.942313548605816e-07,-99.99999910576865,0.0,99.99999910576865,0.0
16,N2,0.0,0.0,0.0,8.895054713380924e-07,-99.99999911049453,0.0,99.99999911049453,0.0
16,N3,0.0,0.0,0.0,93.517162440901,-6.482837559098996,0.0,6.482837559098996,0.0
16,N4,0.0,0.0,0.0,8.942217541329349e-07,-99.99999910577824,0.0,99.99999910577824,0.0
16,N5,0.0,0.0,0.0,8.925687825273368e-07,-99.99999910743122,0.0,99.99999910743122,0.0
16,N6,0.0,0.0,0.0,8.926398135188535e-07,-99.99999910736018,0.0,99.99999910736018,0.0
16,N7,0.0,0.0,0.0,8.89581156929427e-07,-99.99999911041884,0.0,99.99999911041884,0.0
16,N8,114.95768795655302,76.62139022918903,-38.336297727363984,61.663702272636016,-38.336297727363984,0.0,38.336297727363984,38.336297727363984
16,N9,0.0,0.0,0.0,98.76971755002718,-1.2302824499728189,0.0,1.2302824499728189,0.0
17,N1,0.0,0.0,0.0,1.0573056335390194e-06,-99.99999894269436,0.0,99.99999894269436,0.0
17,N2,0.0,0.0,0.0,1.0589646852559787e-06,-99.99999894103532,0.0,99.99999894103532,0.0
17,N3,0.0,0.0,0.0,96.93740106688203,-3.062598933117968,0.0,3.062598933117968,0.0
17,N4,0.0,0.0,0.0,1.2188850264481738e-06,-99.99999878111497,0.0,99.99999878111497,0.0
17,N5,0.0,0.0,0.0,1.1903712793620454e-06,-99.99999880962872,0.0,99.99999880962872,0.0
17,N6,0.0,0.0,0.0,1.0718971104398057e-06,-99.99999892810288,0.0,99.99999892810288,0.0
17,N7,0.0,0.0,0.0,1.0589968183438444e-06,-99.99999894100318,0.0,99.99999894100318,0.0
17,N8,76.62139022918903,38.78082738098144,-37.84056284820759,62.15943715179241,-37.84056284820759,0.0,37.84056284820759,37.84056284820759
17,N9,0.0,0.0,0.0,93.65086740357145,-6.3491325964285465,0.0,6.3491325964285465,0.0
18,N1,0.0,0.0,0.0,5.233008148330658e-07,-99.99999947669919,0.0,99.99999947669919,0.0
18,N2,0.0,0.0,0.0,5.30842206301874e-07,-99.9999994691578,0.0,99.9999994691578,0.0
18,N3,0.0,0.0,0.0,95.8546492315953,-4.145350768404697,0.0,4.145350768404697,0.0
18,N4,0.0,0.0,0.0,5.833058343264266e-07,-99.99999941669417,0.0,99.99999941669417,0.0
18,N5,0.0,0.0,0.0,5.673688710292852e-07,-99.99999943263113,0.0,99.99999943263113,0.0
18,N6,0.0,0.0,0.0,5.513246862642741e-07,-99.99999944867531,0.0,99.99999944867531,0.0
18,N7,0.0,0.0,0.0,5.308058115695403e-07,-99.9999994691942,0.0,99.9999994691942,0.0
18,N8,38.78082738098144,0.5468228616083266,-38.234004519373116,61.765995480626884,-38.234004519373116,0.0,38.234004519373116,38.234004519373116
18,N9,0.0,0.0,0.0,96.72044106761456,-3.2795589323854415,0.0,3.2795589323854415,0.0
19,N1,0.0,0.0,0.0,3.4209665137993377e-07,-99.99999965790334,0.0,99.99999965790334,0.0
19,N2,0.0,0.0,0.0,2.8121361034246795e-07,-99.99999971878638,0.0,99.99999971878638,0.0
19,N3,0.0,0.0,0.0,28.756395067007766,-71.24360493299224,0.0,71.24360493299224,0.0
19,N4,0.0,0.0,0.0,3.6074387480852906e-07,-99.99999963925613,0.0,99.99999963925613,0.0
19,N5,0.0,0.0,0.0,3.5482182027531534e-07,-99.99999964517818,0.0,99.99999964517818,0.0
19,N6,0.0,0.0,0.0,3.4306094741699527e-07,-99.99999965693905,0.0,99.99999965693905,0.0
19,N7,0.0,0.0,0.0,2.812016068685372e-07,-99.99999971879839,0.0,99.99999971879839,0.0
19,N8,0.5468228616083266,59.15542720799929,58.60860434639096,158.60860434639096,58.60860434639096,58.60860434639096,0.0,58.60860434639096
19,N9,0.0,0.0,0.0,29.016132619434913,-70.98386738056509,0.0,70.98386738056509,0.0
20,N1,0.0,0.0,0.0,1.2601885935855056e-07,-99.99999987398114,0.0,99.99999987398114,0.0
20,N2,0.0,0.0,0.0,1.0832905232948123e-07,-99.99999989167095,0.0,99.99999989167095,0.0
20,N3,0.0,0.0,0.0,42.708915176655594,-57.291084823344406,0.0,57.291084823344406,0.0
20,N4,0.0,0.0,0.0,1.314069173297235e-07,-99.99999986859308,0.0,99.99999986859308,0.0
20,N5,0.0,0.0,0.0,1.3011393860982532e-07,-99.99999986988607,0.0,99.99999986988607,0.0
20,N6,0.0,0.0,0.0,1.2827154339606404e-07,-99.99999987172846,0.0,99.99999987172846,0.0
20,N7,0.0,0.0,0.0,1.0828864138497157e-07,-99.99999989171135,0.0,99.99999989171135,0.0
20,N8,59.15542720799929,92.00399494693127,32.84856773893198,132.848567738932,32.84856773893199,32.84856773893199,0.0,32.84856773893198
20,N9,0.0,0.0,0.0,50.72869884255244,-49.27130115744756,0.0,49.27130115744756,0.0
