unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I3,5,N3,1.0891598414860606e-07,9.738900858153225e-08,-9.876165193415695e-09,-7.367572305705868e-10,9.13940796284511e-09,67.15000058258074,6.137112500294922e-07,-7.959691817989711e-08,-0.03274253568888718,-0.03713090667037692,-56.06760204326952
I3,6,N3,9.738900858153225e-08,8.543057752594914e-08,-9.876226613243547e-09,-3.044411174846921e-10,9.571785495758854e-09,67.15000056851518,6.427454014819124e-07,-7.63550079804618e-08,-0.032747665356572975,-0.03735257156496401,-56.055316786918624
I3,7,N3,8.543057752594914e-08,7.28248654914958e-08,-9.876308714099728e-09,3.449833460593525e-10,1.022129206015908e-08,67.15000054690383,6.863597674297459e-07,-7.148494026030282e-08,-0.03275468242964733,-0.03768977005126075,-56.03884540893716
I3,8,N3,7.28248654914958e-08,5.919086759896815e-08,-9.876417279994322e-09,1.3581936826335633e-09,1.1234610962627885e-08,67.15000053449377,7.544041321452921e-07,-6.388667698020569e-08,-0.032764651494517114,-0.038224743198984064,-56.01700728048834
I3,9,N3,5.919086759896815e-08,4.372097746376588e-08,-9.876563199901939e-09,3.0973454773974607e-09,1.29739086772994e-08,67.15000054088969,8.711979746981081e-07,-5.0844132918783584e-08,-0.032780905022568634,-0.03916447636223221,-55.98757242084381
I3,10,N3,4.372097746376588e-08,4.162543804818203e-08,-9.818554308032627e-09,-9.625677001867168e-09,1.9287730616545959e-10,60.00000018730136,1.1572638406053757e-08,-1.4583173482424847e-07,-0.03281567137529339,-0.03278034887652349,-55.945449335806266
I3,11,N3,4.162543804818203e-08,3.823484668520536e-08,-9.340880146089214e-09,-9.849929250546009e-09,-5.090491044567951e-10,48.99363350820018,-2.494016526143373e-08,-1.4393107047476417e-07,-0.03275955684366897,-0.03281718713699189,-55.90336883615663
I3,12,N3,3.823484668520536e-08,9.34412402173282e-08,6.546531302771184e-08,-9.877849817975732e-09,-7.534316284568757e-08,44.75912647831093,-3.3722941550861072e-06,4.169059740730208e-07,-0.08214945418977049,-0.03268344363514056,-55.86142404482884
I3,13,N3,9.34412402173282e-08,1.4474853157182243e-07,6.136932685625341e-08,-9.877774605370045e-09,-7.124710146162345e-08,44.75912655599742,-3.188958031068793e-06,3.8618664188162523e-07,-0.0741336391319329,-0.032640040409358376,-55.84824217856338
I3,14,N3,1.4474853157182243e-07,1.969198387264196e-07,6.189336985339967e-08,-9.877780618005453e-09,-7.177115047140513e-08,44.759126282602125,-3.212413987397261e-06,3.901169192654566e-07,-0.07413462203556559,-0.032663507418703136,-55.84821923266419
I3,15,N3,1.969198387264196e-07,2.543901125404413e-07,6.62970906346769e-08,-9.877854208795715e-09,-7.617494484347262e-08,44.7591264301158,-3.4095239870560884e-06,4.231442731941089e-07,-0.08207272769851058,-0.03268170351657502,-55.86130518512651
I3,16,N3,2.543901125404413e-07,2.4844973832704263e-07,-9.341183279268673e-09,-9.849911637163149e-09,-5.087283578944762e-10,48.993633390219514,-2.492445066189035e-08,-1.4393321187323866e-07,-0.032760394125630345,-0.032816528203905376,-55.902943527075365
I3,17,N3,2.4844973832704263e-07,2.447528705957344e-07,-9.818573788595545e-09,-9.625583420916522e-09,1.929903676790234e-10,60.00000023672939,1.1579422106427896e-08,-1.458311790713405e-07,-0.03281584114948884,-0.032780099013426656,-55.94472147075811
I3,18,N3,2.447528705957344e-07,2.2842203496208122e-07,-9.876570818670125e-09,3.16161785527709e-09,1.3038188673947215e-08,67.15000061033497,8.75514377413218e-07,-5.036214722544776e-08,-0.03278068566890898,-0.03920441707156999,-55.986543345290976
I3,19,N3,2.2842203496208122e-07,2.1433856090858465e-07,-9.876424635055001e-09,1.4214757341847817e-09,1.1297900369239783e-08,67.15000056176139,7.586540161411756e-07,-6.341211675652664e-08,-0.032764323974793556,-0.03826088365539361,-56.015735165709664
I3,20,N3,2.1433856090858465e-07,2.0148708383027257e-07,-9.876316349726583e-09,4.071394395744378e-10,1.0283455789301021e-08,67.15000053948654,6.905340617993495e-07,-7.101882682614109e-08,-0.032754389806170486,-0.03772408692866616,-56.0373570628755
I3,21,N3,2.0148708383027257e-07,1.8939439534809077e-07,-9.876234751139698e-09,-2.421084341301731e-10,9.634126317009524e-09,67.1500005349197,6.469315873406735e-07,-7.588757388952403e-08,-0.032747584943412913,-0.03738605898516627,-56.05362570210572
I3,22,N3,1.8939439534809077e-07,1.7780684723365433e-07,-9.87617391519489e-09,-6.730115023920674e-10,9.203162412802822e-09,67.15000054341736,6.179923610208678e-07,-7.911889063190219e-08,-0.03274294957118856,-0.03716405678417743,-56.065714223428394
I3,23,N3,1.7780684723365433e-07,1.665778447884644e-07,-9.876130392594451e-09,-9.560342494727333e-10,8.920096143121718e-09,67.15000055640996,5.989844609738538e-07,-8.124123481550387e-08,-0.03274037498209646,-0.03701857367737376,-56.07430472050612
I3,24,N3,1.665778447884644e-07,1.556235762288855e-07,-9.87610209050366e-09,-1.127924568935507e-09,8.748177521568154e-09,67.1500005672414,5.8744012553563e-07,-8.253019994579375e-08,-0.03274025003840022,-0.036928637566849,-56.07980721335493
I3,1,N4,8.814223293585054e-08,8.846364328421825e-08,-9.799859411600581e-09,-9.725354850948979e-09,7.450456065160217e-11,67.15000048955521,5.002981284229181e-09,-1.464391069691217e-07,-0.052932849503788695,-0.05277908655569477,-65.09272403421014
I3,2,N4,8.846364328421825e-08,8.869198750974054e-08,-9.79986058357443e-09,-9.725352526930317e-09,7.450805664411339e-11,67.15000050398199,5.003216041202933e-09,-1.4643909832878562e-07,-0.05293254507387659,-0.05277943170656777,-65.09272771254582
I3,3,N4,8.869198750974054e-08,8.887793953096721e-08,-9.799860039687974e-09,-9.725353785193154e-09,7.450625449481965e-11,67.15000051332152,5.003095027572803e-09,-1.4643910368660844e-07,-0.052932532657701474,-0.05277939275972245,-65.09284192057198
I3,4,N4,8.887793953096721e-08,8.904211962248461e-08,-9.799858086263772e-09,-9.725358016439508e-09,7.450006982426445e-11,67.150000515735,5.0026797271216515e-09,-1.464391207702746e-07,-0.05293262905190191,-0.05277917665717605,-65.09306646625834
I3,5,N4,8.904211962248461e-08,8.919099063703618e-08,-9.79985488811687e-09,-9.725364893116448e-09,7.4489995000423e-11,67.1500005036878,5.002003201798106e-09,-1.464391483592499e-07,-0.052932798884278015,-0.05277882588069563,-65.09340171111299
I3,6,N4,8.919099063703618e-08,8.932211086519132e-08,-9.799850566502155e-09,-9.72537417465365e-09,7.447639184850484e-11,67.15000047553352,5.001089748043121e-09,-1.4643918555866854e-07,-0.05293301807963444,-0.05277836585304207,-65.09384832831734
I3,7,N4,8.932211086519132e-08,8.942300715301063e-08,-9.799845261056744e-09,-9.725385584099152e-09,7.445967695759247e-11,67.15000043227967,4.999967339889739e-09,-1.464392313386692e-07,-0.05293327948297159,-0.052777809188274745,-65.09440720564892
I3,8,N4,8.942300715301063e-08,8.94629427694591e-08,-9.799839199548942e-09,-9.725398669509472e-09,7.444053003947025e-11,67.1500004074108,4.998681622478303e-09,-1.4643928401793812e-07,-0.0529335016830612,-0.05277724878250835,-65.09507936435139
I3,9,N4,8.94629427694591e-08,8.937133648665882e-08,-9.799832823579804e-09,-9.725412553832519e-09,7.442026974728474e-11,67.15000042009707,4.997321144793908e-09,-1.4643934033059243e-07,-0.05293331318807817,-0.05277708469469876,-65.09586555293812
I3,10,N4,8.937133648665882e-08,8.931246319580859e-08,-9.58184601830516e-09,-9.839896691059813e-09,-2.5805067275465355e-10,60.000000187313034,-1.548304041361547e-08,-1.4566307032023728e-07,-0.05244218050335876,-0.053029138278500136,-65.09676432899168
I3,11,N4,8.931246319580859e-08,8.912736452289657e-08,-9.581823241543478e-09,-9.839900578698885e-09,-2.580773371554075e-10,60.000000386636614,-1.54846403291066e-08,-1.4566292865181772e-07,-0.05244324589879972,-0.053029147108181324,-65.09743676287137
I3,12,N4,8.912736452289657e-08,8.889008531597176e-08,-9.58180648719437e-09,-9.839903407669728e-09,-2.5809692047535805e-10,60.00000045234036,-1.5485815345269136e-08,-1.4566282421148072e-07,-0.05244403068559283,-0.053029125920421874,-65.09788471987633
I3,13,N4,8.889008531597176e-08,8.863561782884785e-08,-9.581797572887158e-09,-9.839904905159663e-09,-2.581073322725054e-10,60.000000475645436,-1.54864400591179e-08,-1.4566276858535115e-07,-0.05244446656052197,-0.05302907020025545,-65.09811021103248
I3,14,N4,8.863561782884785e-08,8.838452597412851e-08,-9.581797186634119e-09,-9.839904966752198e-09,-2.581077801180797e-10,60.00000049086747,-1.5486466933781496e-08,-1.4566276615039737e-07,-0.052444473359937856,-0.05302907248404537,-65.09811444801721
I3,15,N4,8.838452597412851e-08,8.815678494352936e-08,-9.581805352200971e-09,-9.839903588823154e-09,-2.580982366221821e-10,60.000000498993835,-1.5485894326120354e-08,-1.4566281705768093e-07,-0.05244402517876092,-0.05302915362204622,-65.09789744135198
I3,16,N4,8.815678494352936e-08,8.798522962335399e-08,-9.581821444575046e-09,-9.839900866176584e-09,-2.5807942160153737e-10,60.000000448832274,-1.5484765411926615e-08,-1.4566291733063724e-07,-0.05244322814154886,-0.05302920103014755,-65.09745793574513
I3,17,N4,8.798522962335399e-08,8.793874556811792e-08,-9.581843788481527e-09,-9.839897053556506e-09,-2.580532650749789e-10,60.00000023674958,-1.5483195965592734e-08,-1.4566305631528524e-07,-0.0524424597675885,-0.05302880049832862,-65.09679384980667
I3,18,N4,8.793874556811792e-08,8.784669597952669e-08,-9.799832314161729e-09,-9.72541362891929e-09,7.441868524243844e-11,67.1500005591333,4.9972147556397065e-09,-1.4643934457310764e-07,-0.05293333389645878,-0.05277704620279269,-65.09590410698
I3,19,N4,8.784669597952669e-08,8.788265861973204e-08,-9.799838595379975e-09,-9.725399946853875e-09,7.443864852609938e-11,67.15000046193543,4.9985552829134226e-09,-1.4643928906675387e-07,-0.05293353624252706,-0.052777189600570325,-65.09512689747993
I3,20,N4,8.788265861973204e-08,8.798151934084417e-08,-9.799844498706807e-09,-9.725387189582008e-09,7.445730912479946e-11,67.15000041737095,4.999808338806601e-09,-1.4643923766216612e-07,-0.05293339193034663,-0.05277767739456894,-65.09446357758974
I3,21,N4,8.798151934084417e-08,8.811783496887291e-08,-9.799849578514808e-09,-9.725376242272918e-09,7.447333624188939e-11,67.1500004082921,5.000884559049747e-09,-1.4643919365590792e-07,-0.05293316217906786,-0.05277820405544793,-65.09391353518797
I3,22,N4,8.811783496887291e-08,8.828784916800023e-08,-9.79985356845992e-09,-9.725367633644333e-09,7.448593481558753e-11,67.1500004253236,5.001730554547329e-09,-1.464391590157819e-07,-0.052932984660588496,-0.05277861842429446,-65.09347578042927
I3,23,N4,8.828784916800023e-08,8.850755858878622e-08,-9.79985623122621e-09,-9.725361834830895e-09,7.449439639531395e-11,67.15000045132871,5.002298751566792e-09,-1.4643913549542827e-07,-0.05293291108682774,-0.05277886308325144,-65.09314954854091
I3,24,N4,8.850755858878622e-08,8.882544047868995e-08,-9.799857222429898e-09,-9.725359530572208e-09,7.449769185769003e-11,67.15000047302804,5.002520043483383e-09,-1.464391256475158e-07,-0.0529331910393612,-0.05277864760175788,-65.09293462035376
I3,1,N5,5.843675719293833e-07,5.843756614510679e-07,-9.780933481087796e-09,-9.756320506687784e-09,2.4612974400011675e-11,67.15000019862646,1.652761235849572e-09,-1.4652940490831685e-07,-0.011351557618758794,-0.011345123271386044,-66.32126644289617
I3,2,N5,5.843756614510679e-07,5.843811622796915e-07,-9.780933512037813e-09,-9.756320466112276e-09,2.461304592553673e-11,67.15000022627636,1.652766039469142e-09,-1.465294048361257e-07,-0.011351366562005246,-0.011345337291267387,-66.32126754051447
I3,3,N5,5.843811622796915e-07,5.843841689112288e-07,-9.780933547318128e-09,-9.756320418398003e-09,2.4613128920124464e-11,67.15000024443162,1.6527716130025848e-09,-1.4652940474287096e-07,-0.011351641638107056,-0.011345026490099986,-66.32126763167891
I3,4,N5,5.843841689112288e-07,5.84384763837352e-07,-9.78093358705118e-09,-9.756320363381468e-09,2.4613223669711363e-11,67.15000025125309,1.6527779756052666e-09,-1.4652940462824485e-07,-0.011351493895275453,-0.011345198863094834,-66.32126724126967
I3,5,N5,5.84384763837352e-07,5.843830180029357e-07,-9.780933631322652e-09,-9.75632030089714e-09,2.461333042551218e-11,67.15000023039025,1.6527851437438142e-09,-1.4652940449164843e-07,-0.011351544577106498,-0.011345137593446328,-66.32126608317375
I3,6,N5,5.843830180029357e-07,5.843789912081655e-07,-9.780933680271597e-09,-9.756320230804419e-09,2.461344946717848e-11,67.15000017578988,1.6527931360478303e-09,-1.4652940433307012e-07,-0.011351610235701314,-0.011345064105140218,-66.32126428159431
I3,7,N5,5.843789912081655e-07,5.843727324560583e-07,-9.780933734006838e-09,-9.756320152960018e-09,2.4613581046820024e-11,67.15000007965163,1.6528019692544766e-09,-1.465294041522514e-07,-0.01135150417372175,-0.011345184845184972,-66.32126196203909
I3,8,N5,5.843727324560583e-07,5.843642802479065e-07,-9.780933792677862e-09,-9.756320067235253e-09,2.4613725442609383e-11,67.15000001072721,1.6528116637352566e-09,-1.4652940394934837e-07,-0.011351501965519852,-0.011345179420903469,-66.32125893042492
I3,9,N5,5.843642802479065e-07,5.843536628278325e-07,-9.780933856414039e-09,-9.756319973470443e-09,2.461388294359655e-11,67.15000001019034,1.652822239913332e-09,-1.4652940372413364e-07,-0.011351361068143518,-0.011345349043625804,-66.32125522368163
I3,10,N5,5.843536628278325e-07,5.847143630114055e-07,-9.489908632436113e-09,-9.850916674506618e-09,-3.610080420705052e-10,59.9999997906043,-2.166048244863678e-08,-1.4505618980207048e-07,-0.011348341647814368,-0.011346442596645743,-66.32125052777948
I3,11,N5,5.847143630114055e-07,5.848454308495839e-07,-9.693381264008768e-09,-9.815058686297324e-09,-1.2167742228855607e-10,63.570767879110285,-7.735127168434279e-09,-1.4631329962729568e-07,-0.011357424395970055,-0.011339067840566217,-66.32124204472831
I3,12,N5,5.848454308495839e-07,5.849177934963589e-07,-9.734169047652484e-09,-9.796199815387558e-09,-6.203076773507315e-11,64.94455842353806,-4.028560819227377e-09,-1.464777664728003e-07,-0.011353255284453157,-0.011343554892590537,-66.32123924449496
