iteration,node,previous_capacity_price_eur_per_mw,capacity_price_eur_per_mw,capacity_price_change_eur_per_mw,total_power_mw,excess_mw,overload_mw,headroom_mw,projected_complementarity_residual_mw
7,N3,0.0,0.7712882112083221,0.7712882112083221,103.08515284483329,3.0851528448332886,3.0851528448332886,0.0,3.0851528448332886
7,N4,0.0,0.0,0.0,0.008749537325553551,-99.99125046267444,0.0,99.99125046267444,0.0
7,N5,0.0,0.0,0.0,0.008749538922135437,-99.99125046107787,0.0,99.99125046107787,0.0
7,N6,0.0,0.0,0.0,0.00874950078155998,-99.99125049921844,0.0,99.99125049921844,0.0
7,N7,0.0,0.0,0.0,0.008749098326254826,-99.99125090167375,0.0,99.99125090167375,0.0
7,N8,60.87035209720193,51.50972974541417,-9.360622351787761,62.55751059284896,-37.44248940715104,0.0,37.44248940715104,37.442489407151044
7,N9,0.0,0.0,0.0,87.68391335596677,-12.316086644033234,0.0,12.316086644033234,0.0
8,N1,0.0,0.0,0.0,0.002624862847328768,-99.99737513715267,0.0,99.99737513715267,0.0
8,N2,0.0,0.0,0.0,0.0026248436193278815,-99.99737515638067,0.0,99.99737515638067,0.0
8,N3,0.7712882112083221,0.0,-0.7712882112083221,30.925547703761364,-69.07445229623863,0.0,69.07445229623863,3.0851528448332886
8,N4,0.0,0.0,0.0,0.0026248629366097407,-99.99737513706339,0.0,99.99737513706339,0.0
8,N5,0.0,0.0,0.0,0.0026248633642279697,-99.99737513663577,0.0,99.99737513663577,0.0
8,N6,0.0,0.0,0.0,0.0026248525952686976,-99.99737514740472,0.0,99.99737514740472,0.0
8,N7,0.0,0.0,0.0,0.0026247317390950924,-99.99737526826091,0.0,99.99737526826091,0.0
8,N8,51.50972974541417,41.9620685680669,-9.547661177347273,61.809355290610924,-38.190644709389076,0.0,38.190644709389076,38.19064470938909
8,N9,0.0,15.220374542304448,15.220374542304448,160.8814981692178,60.88149816921779,60.88149816921779,0.0,60.88149816921779
9,N1,0.0,0.0,0.0,0.0007874912487365679,-99.99921250875127,0.0,99.99921250875127,0.0
9,N2,0.0,0.0,0.0,0.0007874754019894315,-99.99921252459801,0.0,99.99921252459801,0.0
9,N3,0.0,10.956605504477537,10.956605504477537,143.82642201791015,43.82642201791015,43.82642201791015,0.0,43.82642201791015
9,N4,0.0,0.0,0.0,0.0007874912806416385,-99.99921250871935,0.0,99.99921250871935,0.0
9,N5,0.0,0.0,0.0,0.0007874904199107876,-99.99921250958009,0.0,99.99921250958009,0.0
9,N6,0.0,0.0,0.0,0.0007874857935142696,-99.99921251420649,0.0,99.99921251420649,0.0
9,N7,0.0,0.0,0.0,0.0007874418333013924,-99.9992125581667,0.0,99.9992125581667,0.0
9,N8,41.9620685680669,32.36327299369759,-9.598795574369305,61.60481770252277,-38.39518229747723,0.0,38.39518229747723,38.39518229747722
9,N9,15.220374542304448,2.2864869176185856,-12.933887624685863,48.26444950125655,-51.73555049874345,0.0,51.73555049874345,51.73555049874345
10,N1,0.0,0.0,0.0,0.00023632387226244964,-99.99976367612774,0.0,99.99976367612774,0.0
10,N2,0.0,0.0,0.0,0.00023631019362028337,-99.99976368980639,0.0,99.99976368980639,0.0
10,N3,10.956605504477537,0.0,-10.956605504477537,43.147926829612345,-56.852073170387655,0.0,56.852073170387655,43.82642201791015
10,N4,0.0,0.0,0.0,0.00023632551892632098,-99.99976367448107,0.0,99.99976367448107,0.0
10,N5,0.0,0.0,0.0,0.00023633632570591511,-99.9997636636743,0.0,99.9997636636743,0.0
10,N6,0.0,0.0,0.0,0.0002363023414153112,-99.99976369765858,0.0,99.99976369765858,0.0
10,N7,0.0,0.0,0.0,0.00023630026229973206,-99.9997636997377,0.0,99.9997636997377,0.0
10,N8,32.36327299369759,42.892099222455286,10.528826228757694,142.11530491503078,42.11530491503078,42.11530491503078,0.0,42.11530491503078
10,N9,2.2864869176185856,0.0,-2.2864869176185856,56.63804752500199,-43.36195247499801,0.0,43.36195247499801,9.145947670474342
11,N1,0.0,0.0,0.0,7.10069550985709e-05,-99.9999289930449,0.0,99.9999289930449,0.0
11,N2,0.0,0.0,0.0,7.09893285137705e-05,-99.99992901067148,0.0,99.99992901067148,0.0
11,N3,0.0,0.0,0.0,30.178875496869484,-69.82112450313052,0.0,69.82112450313052,0.0
11,N4,0.0,0.0,0.0,7.100744023821946e-05,-99.99992899255976,0.0,99.99992899255976,0.0
11,N5,0.0,0.0,0.0,7.101000578281703e-05,-99.99992898999422,0.0,99.99992898999422,0.0
11,N6,0.0,0.0,0.0,7.099458648026234e-05,-99.99992900541352,0.0,99.99992900541352,0.0
11,N7,0.0,0.0,0.0,7.098634347288765e-05,-99.99992901365653,0.0,99.99992901365653,0.0
11,N8,42.892099222455286,55.17904955677366,12.286950334318377,149.1478013372735,49.147801337273506,49.147801337273506,0.0,49.147801337273506
11,N9,0.0,0.0,0.0,58.517731681492194,-41.482268318507806,0.0,41.482268318507806,0.0
12,N1,0.0,0.0,0.0,2.1387758646733678e-05,-99.99997861224135,0.0,99.99997861224135,0.0
12,N2,0.0,0.0,0.0,2.1365231394196226e-05,-99.99997863476861,0.0,99.99997863476861,0.0
12,N3,0.0,0.0,0.0,37.16298616832713,-62.83701383167287,0.0,62.83701383167287,0.0
12,N4,0.0,0.0,0.0,2.1387905287475287e-05,-99.99997861209471,0.0,99.99997861209471,0.0
12,N5,0.0,0.0,0.0,2.1387947714080136e-05,-99.99997861205229,0.0,99.99997861205229,0.0
12,N6,0.0,0.0,0.0,2.138338059819471e-05,-99.9999786166194,0.0,99.9999786166194,0.0
12,N7,0.0,0.0,0.0,2.1364324683694353e-05,-99.99997863567532,0.0,99.99997863567532,0.0
12,N8,55.17904955677366,63.463578828454395,8.284529271680732,133.13811708672293,33.13811708672293,33.13811708672293,0.0,33.13811708672293
12,N9,0.0,0.0,0.0,55.82532187521945,-44.17467812478055,0.0,44.17467812478055,0.0
13,N1,0.0,0.0,0.0,7.745464765908028e-06,-99.99999225453523,0.0,99.99999225453523,0.0
13,N2,0.0,0.0,0.0,7.84208090679231e-06,-99.9999921579191,0.0,99.9999921579191,0.0
13,N3,0.0,0.0,0.0,35.623852802254305,-64.3761471977457,0.0,64.3761471977457,0.0
13,N4,0.0,0.0,0.0,7.716153512918325e-06,-99.99999228384648,0.0,99.99999228384648,0.0
13,N5,0.0,0.0,0.0,7.721843791852297e-06,-99.99999227815621,0.0,99.99999227815621,0.0
13,N6,0.0,0.0,0.0,7.674815790941007e-06,-99.99999232518421,0.0,99.99999232518421,0.0
13,N7,0.0,0.0,0.0,7.842100023186784e-06,-99.99999215789998,0.0,99.99999215789998,0.0
13,N8,63.463578828454395,71.43771035452349,7.974131526069094,131.89652610427638,31.896526104276376,31.896526104276376,0.0,31.896526104276376
13,N9,0.0,0.0,0.0,58.87193747704713,-41.12806252295287,0.0,41.12806252295287,0.0
14,N1,0.0,0.0,0.0,3.0032125585760967e-06,-99.99999699678744,0.0,99.99999699678744,0.0
14,N2,0.0,0.0,0.0,3.0543603944772133e-06,-99.99999694563961,0.0,99.99999694563961,0.0
14,N3,0.0,0.0,0.0,34.889617794799165,-65.11038220520084,0.0,65.11038220520084,0.0
14,N4,0.0,0.0,0.0,2.9944950132461625e-06,-99.99999700550498,0.0,99.99999700550498,0.0
14,N5,0.0,0.0,0.0,2.681985781685824e-06,-99.99999731801422,0.0,99.99999731801422,0.0
14,N6,0.0,0.0,0.0,3.0038802018254635e-06,-99.9999969961198,0.0,99.9999969961198,0.0
14,N7,0.0,0.0,0.0,3.0543309766892894e-06,-99.99999694566903,0.0,99.99999694566903,0.0
14,N8,71.43771035452349,79.43677301469322,7.999062660169727,131.99625064067894,31.996250640678937,31.996250640678937,0.0,31.99625064067891
14,N9,0.0,0.0,0.0,59.72607486903624,-40.27392513096376,0.0,40.27392513096376,0.0
15,N1,0.0,0.0,0.0,3.369525586512847e-06,-99.99999663047441,0.0,99.99999663047441,0.0
15,N2,0.0,0.0,0.0,3.4539511533578617e-06,-99.99999654604885,0.0,99.99999654604885,0.0
15,N3,0.0,0.0,0.0,36.722114491144175,-63.277885508855825,0.0,63.277885508855825,0.0
15,N4,0.0,0.0,0.0,3.3668931457819985e-06,-99.99999663310686,0.0,99.99999663310686,0.0
15,N5,0.0,0.0,0.0,3.262219651672767e-06,-99.99999673778035,0.0,99.99999673778035,0.0
15,N6,0.0,0.0,0.0,3.507653250887358e-06,-99.99999649234675,0.0,99.99999649234675,0.0
15,N7,0.0,0.0,0.0,3.453916465282315e-06,-99.99999654608354,0.0,99.99999654608354,0.0
15,N8,79.43677301469322,87.45387314600636,8.017100131313143,132.06840052525257,32.06840052525257,32.06840052525257,0.0,32.06840052525257
15,N9,0.0,0.0,0.0,57.661240790864134,-42.338759209135866,0.0,42.338759209135866,0.0
16,N1,0.0,0.0,0.0,1.5600757167993589e-06,-99.99999843992428,0.0,99.99999843992428,0.0
16,N2,0.0,0.0,0.0,1.57980124669856e-06,-99.99999842019875,0.0,99.99999842019875,0.0
16,N3,0.0,0.0,0.0,37.185227189783134,-62.814772810216866,0.0,62.814772810216866,0.0
16,N4,0.0,0.0,0.0,1.5597075083932401e-06,-99.99999844029249,0.0,99.99999844029249,0.0
16,N5,0.0,0.0,0.0,1.5336971847238693e-06,-99.99999846630281,0.0,99.99999846630281,0.0
16,N6,0.0,0.0,0.0,1.6077854654486808e-06,-99.99999839221454,0.0,99.99999839221454,0.0
16,N7,0.0,0.0,0.0,1.5797235952403943e-06,-99.9999984202764,0.0,99.9999984202764,0.0
16,N8,87.45387314600636,95.47727619291825,8.023403046911895,132.09361218764755,32.09361218764755,32.09361218764755,0.0,32.09361218764758
16,N9,0.0,0.0,0.0,57.236680579072114,-42.763319420927886,0.0,42.763319420927886,0.0
17,N1,0.0,0.0,0.0,6.327481342827736e-07,-99.99999936725186,0.0,99.99999936725186,0.0
17,N2,0.0,0.0,0.0,6.355354153820072e-07,-99.99999936446459,0.0,99.99999936446459,0.0
17,N3,0.0,0.0,0.0,40.08689917471056,-59.91310082528944,0.0,59.91310082528944,0.0
17,N4,0.0,0.0,0.0,6.305069233392837e-07,-99.99999936949308,0.0,99.99999936949308,0.0
17,N5,0.0,0.0,0.0,6.263006524714203e-07,-99.99999937369935,0.0,99.99999937369935,0.0
17,N6,0.0,0.0,0.0,6.670786738551886e-07,-99.99999933292132,0.0,99.99999933292132,0.0
17,N7,0.0,0.0,0.0,6.355119334001898e-07,-99.99999936448806,0.0,99.99999936448806,0.0
17,N8,95.47727619291825,103.23940360963907,7.762127416720816,131.04850966688326,31.048509666883263,31.048509666883263,0.0,31.048509666883263
17,N9,0.0,0.0,0.0,55.818807049291536,-44.181192950708464,0.0,44.181192950708464,0.0
18,N1,0.0,0.0,0.0,3.435693390591619e-07,-99.99999965643066,0.0,99.99999965643066,0.0
18,N2,0.0,0.0,0.0,3.0365468465789017e-07,-99.99999969634531,0.0,99.99999969634531,0.0
18,N3,0.0,0.0,0.0,38.75098481398585,-61.24901518601415,0.0,61.24901518601415,0.0
18,N4,0.0,0.0,0.0,3.4339050129250586e-07,-99.9999996566095,0.0,99.9999996566095,0.0
18,N5,0.0,0.0,0.0,3.4306195437710187e-07,-99.99999965693804,0.0,99.99999965693804,0.0
18,N6,0.0,0.0,0.0,3.2516934775616797e-07,-99.99999967483065,0.0,99.99999967483065,0.0
18,N7,0.0,0.0,0.0,3.0632003993362226e-07,-99.99999969367995,0.0,99.99999969367995,0.0
18,N8,103.23940360963907,111.24185964025146,8.002456030612393,132.00982412244957,32.00982412244957,32.00982412244957,0.0,32.00982412244957
18,N9,0.0,0.0,0.0,55.43413025822003,-44.56586974177997,0.0,44.56586974177997,0.0
19,N1,0.0,0.0,0.0,1.6864312176302106e-06,-99.99999831356878,0.0,99.99999831356878,0.0
19,N2,0.0,0.0,0.0,1.673293314811961e-06,-99.99999832670669,0.0,99.99999832670669,0.0
19,N3,0.0,0.0,0.0,39.00000778347244,-60.99999221652756,0.0,60.99999221652756,0.0
19,N4,0.0,0.0,0.0,1.686557168944145e-06,-99.99999831344283,0.0,99.99999831344283,0.0
19,N5,0.0,0.0,0.0,1.6850212452863944e-06,-99.99999831497875,0.0,99.99999831497875,0.0
19,N6,0.0,0.0,0.0,1.6804901135613777e-06,-99.99999831950988,0.0,99.99999831950988,0.0
19,N7,0.0,0.0,0.0,1.6739395571218334e-06,-99.99999832606045,0.0,99.99999832606045,0.0
19,N8,111.24185964025146,119.26607368830042,8.024214048048961,132.09685619219582,32.096856192195816,32.096856192195816,0.0,32.096856192195844
19,N9,0.0,0.0,0.0,55.32425075417689,-44.67574924582311,0.0,44.67574924582311,0.0
20,N1,0.0,0.0,0.0,1.0578815501256085e-06,-99.99999894211845,0.0,99.99999894211845,0.0
20,N2,0.0,0.0,0.0,9.395536799368647e-07,-99.99999906044631,0.0,99.99999906044631,0.0
20,N3,0.0,0.0,0.0,39.65820617395531,-60.34179382604469,0.0,60.34179382604469,0.0
20,N4,0.0,0.0,0.0,1.0612468728889974e-06,-99.99999893875312,0.0,99.99999893875312,0.0
20,N5,0.0,0.0,0.0,1.063803878416981e-06,-99.99999893619612,0.0,99.99999893619612,0.0
20,N6,0.0,0.0,0.0,1.0096945660125448e-06,-99.99999899030543,0.0,99.99999899030543,0.0
20,N7,0.0,0.0,0.0,9.327686028368493e-07,-99.9999990672314,0.0,99.9999990672314,0.0
20,N8,119.26607368830042,127.29228453389138,8.026210845590953,132.10484338236384,32.10484338236384,32.10484338236384,0.0,32.10484338236381
20,N9,0.0,0.0,0.0,54.76332435523957,-45.23667564476043,0.0,45.23667564476043,0.0
