iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
3,,,,,I3,optimal,17.29227660014294,8.762812099885195,1,not_needed,120401.57589668565,3.3318029563272954e-06,7.660128176212311e-08,0.0,0.0,0.0,0.0,0.0,7.660128176212311e-08,15.018341074455572,31.616746438021675,0.18489434929029602,0.18489409093757048,,,,,1.2977705525969867,,,,,,
3,,,,,I4,optimal,17.386670700041577,8.1246092999354,1,not_needed,163350.24596904792,5.344122552303269e-08,3.4586992114782333e-07,0.0,0.0,0.0,0.0,0.0,-3.4586992114782333e-07,15.380701044370161,31.936508678776356,0.06633446035473417,0.06633426422855576,,,,,0.7546226857857778,,,,,,
4,,,,,I1,optimal,15.046170700108632,8.751047600060701,1,not_needed,338.7946020599372,1.0694325068311437e-06,6.734626367688179e-08,0.0,0.0,0.0,0.0,0.0,-6.734626367688179e-08,11.151870201759989,22.80697089702709,0.1616357661398775,0.16163564825938426,,,,,0.7878786759959535,,,,,,
4,,,,,I2,optimal,11.46338910004124,8.647306400118396,1,not_needed,298.3661985364972,1.4188870086563894e-05,4.0745362639427185e-10,0.0,0.0,0.0,0.0,0.0,4.0745362639427185e-10,11.151869766892599,22.82842777606974,0.1894943454514082,0.18949423268656085,,,,,0.951392777311793,,,,,,
4,,,,,I3,optimal,18.957189799984917,7.84335479978472,1,not_needed,120400.34441613156,0.0001387345339394659,7.566995918750763e-09,0.0,0.0,0.0,0.0,0.0,-7.566995918750763e-09,15.318649610876477,31.943206315180458,0.13867232422354914,0.13867213454739152,,,,,1.4976187594782306,,,,,,
4,,,,,I4,optimal,16.170409800019115,7.727558300131932,1,not_needed,163337.4639188181,5.381870737176829e-08,1.3446318916976452e-05,0.0,0.0,0.0,0.0,0.0,-1.3446318916976452e-05,15.617082051237517,32.20798508150124,0.04975779280547518,0.04975725240848078,,,,,1.0902872746183832,,,,,,
5,,,,,I1,optimal,12.337446599965915,8.861997700063512,1,not_needed,325.1301580178688,9.103361805351274e-07,8.149072527885437e-09,0.0,0.0,0.0,0.0,0.0,8.149072527885437e-09,10.97150292900149,22.60323158887674,0.12121631943151068,0.12121624012978827,,,,,0.5909184792091398,,,,,,
5,,,,,I2,optimal,13.599349699914455,8.875083700055256,1,not_needed,285.5842391184247,2.753484824302284e-07,3.457535058259964e-08,0.0,0.0,0.0,0.0,0.0,-3.457535058259964e-08,10.971502455460806,22.62859359745185,0.1420921004788679,0.14209202207555538,,,,,0.7133719310642714,,,,,,
5,,,,,I3,optimal,19.948137300089,7.985732099972665,1,not_needed,120096.96289897477,5.4123777978977725e-08,4.773028194904327e-09,0.0,0.0,0.0,0.0,0.0,-4.773028194904327e-09,15.592883361328951,32.23392672844501,0.10400632475534227,0.10400522609921131,,,,,1.3192278646402702,,,,,,
5,,,,,I4,optimal,13.751169399823993,8.172698899870738,1,not_needed,163154.8107943271,0.00044613079640609286,1.4551915228366852e-08,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-08,15.891321195780046,32.513010892405134,0.03730879978112543,0.03730864140127663,,,,,1.2055129994305833,,,,,,
6,,,,,I1,optimal,16.148835100000724,8.13649639999494,1,not_needed,313.7759106757471,5.3677212353219885e-08,1.2165401130914688e-08,0.0,0.0,0.0,0.0,0.0,-1.2165401130914688e-08,10.744201064151824,22.36162280399415,0.09093644446202997,0.09093635878296286,,,,,0.6463534421535773,,,,,,
6,,,,,I2,optimal,14.419560800073668,8.113980599911883,1,not_needed,274.97713329771807,6.171055457508051e-06,7.683411240577698e-09,0.0,0.0,0.0,0.0,0.0,7.683411240577698e-09,10.74420056470649,22.389909576063445,0.10657815014025773,0.10657808967710064,,,,,0.5919230583712576,,,,,,
6,,,,,I3,optimal,21.047818699851632,7.757045799866319,1,not_needed,120097.10086992598,2.2175827660332546e-07,2.601882442831993e-08,0.0,0.0,0.0,0.0,0.0,-2.601882442831993e-08,15.82018242523008,32.46954583360406,0.07800619877174217,0.07800650699192485,,,,,1.0759186878721358,,,,,,
6,,,,,I4,optimal,13.252613699994981,7.795469399774447,1,not_needed,163153.58773409325,0.0007777050398508826,1.369626261293888e-07,0.0,0.0,0.0,0.0,0.0,-1.369626261293888e-07,16.118625656296672,32.78502967977479,0.028283380013899514,0.02796883410650583,,,,,0.990554921632782,,,,,,
7,,,,,I1,optimal,121.40718859992921,8.420278099831194,1,not_needed,306.704557861587,5.3687460930055435e-08,4.307366907596588e-09,0.0,0.0,0.0,0.0,0.0,4.307366907596588e-09,10.516899444154456,22.120810696657013,0.06820479748962821,0.06820472547395334,,,,,0.7120569450041074,,,,,,
7,,,,,I2,optimal,10.96651059994474,8.334276400040835,1,not_needed,268.396294563777,5.557765979873579e-07,3.498280420899391e-08,0.0,0.0,0.0,0.0,0.0,3.498280420899391e-08,10.516898732999008,22.15128397321886,0.07994641221703089,0.0799463639528114,,,,,0.6712170963893618,,,,,,
7,,,,,I3,optimal,18.90850119991228,8.518835399998352,1,not_needed,120396.05012846012,0.0003235922528985816,4.912726581096649e-08,0.0,0.0,0.0,0.0,0.0,-4.912726581096649e-08,16.041556350900496,32.70500162075595,0.34195727146755445,0.3419572605816488,,,,,1.3678290858702178,,,,,,
7,,,,,I4,optimal,14.05179199995473,8.03142170002684,1,not_needed,163150.37404111165,0.0012093439605230373,2.3865140974521637e-09,0.0,0.0,0.0,0.0,0.0,-2.3865140974521637e-09,16.34592985157193,33.1026950601559,0.026900077744518306,0.020048885303258726,,,,,0.9687542103182007,,,,,,
8,,,,,I1,optimal,114.67735809995793,8.008803799981251,1,not_needed,299.5357175611746,5.367847599551522e-08,7.060589268803596e-08,0.0,0.0,0.0,0.0,0.0,-7.060589268803596e-08,10.291079011159075,21.859893823683954,0.05115365449893608,0.05115360302291205,,,,,0.7554181733553715,,,,,,
8,,,,,I2,optimal,12.439484799979255,7.981993400026113,1,not_needed,261.8440469854848,5.405653469322646e-06,6.752088665962219e-09,0.0,0.0,0.0,0.0,0.0,6.752088665962219e-09,10.291078223114681,21.892007777944443,0.059969648959538324,0.05996961027980949,,,,,0.7247533448748698,,,,,,
8,,,,,I3,optimal,57.67054439987987,7.8213116999249905,1,not_needed,120097.7216730923,0.00046974862665566755,5.1513779908418655e-08,0.0,0.0,0.0,0.0,0.0,-5.1513779908418655e-08,16.17543738993777,32.81729526619827,0.11096750973425251,0.1109676997561434,,,,,0.7659329699124289,,,,,,
8,,,,,I4,optimal,29.83973819995299,7.833241000073031,1,not_needed,163147.07711210437,1.0946659107517503e-05,4.417961463332176e-08,0.0,0.0,0.0,0.0,0.0,-4.417961463332176e-08,16.57471505744615,33.45755781466418,0.025957843857505977,0.01995991647605097,,,,,0.9599682519588004,,,,,,
9,,,,,I1,optimal,19.158683399902657,8.802495199954137,1,not_needed,295.1517510691806,5.371306561363669e-08,5.878973752260208e-09,0.0,0.0,0.0,0.0,0.0,5.878973752260208e-09,10.087502207614522,21.618357346934875,0.03836569424696393,0.03836565569180633,,,,,0.7034070683151654,,,,,,
9,,,,,I2,optimal,10.901135199936107,8.7040091000963,1,not_needed,257.81750945391855,3.302861687516246e-06,9.255018085241318e-08,0.0,0.0,0.0,0.0,0.0,9.255018085241318e-08,10.087501397274734,21.651695765157267,0.04495261120334937,0.04495258792741816,,,,,0.6804880177156178,,,,,,
9,,,,,I3,optimal,17.099497500108555,8.4739344001282,1,not_needed,120098.00794050211,4.982930479408702e-08,8.09086486697197e-09,0.0,0.0,0.0,0.0,0.0,-8.09086486697197e-09,16.262887881994082,32.87559625666369,0.08322452197446026,0.08322419517171983,,,,,0.5227521421490611,,,,,,
9,,,,,I4,optimal,13.692077899817377,8.28879650007002,1,not_needed,163142.5845583921,4.3440634163438285e-05,9.872019290924072e-08,0.0,0.0,0.0,0.0,0.0,-9.872019290924072e-08,16.825744287275526,33.882585919580755,0.027368116007163677,0.022935162105517236,,,,,1.0383952021253897,,,,,,
10,,,,,I1,optimal,15.24999689985998,8.675304200034589,1,not_needed,290.69136849164556,3.0249811796435147e-07,3.474997356534004e-08,0.0,0.0,0.0,0.0,0.0,3.474997356534004e-08,9.901093896797544,21.381049806735746,0.02875089349027654,0.028750894332703253,,,,,0.6625203099523622,,,,,,
10,,,,,I2,optimal,12.314323799917474,8.681527300039306,1,not_needed,253.7772642994241,1.034065242030424e-06,8.94651748239994e-08,0.0,0.0,0.0,0.0,0.0,8.94651748239994e-08,9.901093054855448,21.41530709956204,0.03372164502793769,0.033721626407416244,,,,,0.6452461700183854,,,,,,
10,,,,,I3,optimal,31.5373716999311,8.196446800138801,1,not_needed,120393.23975762405,1.1437317805167158e-07,1.5133991837501526e-09,0.0,0.0,0.0,0.0,0.0,1.5133991837501526e-09,16.34342097102402,32.9492097589802,0.3991551355842403,0.39915498038783304,,,,,1.913568857557702,,,,,,
10,,,,,I4,optimal,16.012230300111696,8.475667200051248,1,not_needed,163138.06407882477,3.905219990010173e-05,1.1944212019443512e-07,0.0,0.0,0.0,0.0,0.0,-1.1944212019443512e-07,17.093942307772146,34.36120971038947,0.028193251741070388,0.024933410101781177,,,,,1.0989780629434254,,,,,,
11,,,,,I1,optimal,11.497125099878758,8.828437499934807,1,not_needed,285.0089131517855,2.4917457645390448e-06,3.8708094507455826e-08,0.0,0.0,0.0,0.0,0.0,-3.8708094507455826e-08,9.720706971085868,21.110503334533835,0.026061705808092927,0.021546215068511315,,,,,0.6592672811134621,,,,,,
11,,,,,I2,optimal,100.05603830004111,8.743134499993175,1,not_needed,248.7558354132522,5.3664392256768194e-08,3.6088749766349792e-09,0.0,0.0,0.0,0.0,0.0,-3.6088749766349792e-09,9.720706120213952,21.145454061050362,0.025596409546635227,0.025322789109879493,,,,,0.6461634462462902,,,,,,
11,,,,,I3,optimal,31.76590170012787,8.076396099990234,1,not_needed,120393.0844392875,3.7000519381465446e-05,1.0884832590818405e-08,0.0,0.0,0.0,0.0,0.0,-1.0884832590818405e-08,16.383004791879497,32.96278858992765,0.8342971334236051,0.8342970170531556,,,,,3.3371885336944205,,,,,,
11,,,,,I4,optimal,33.57773289992474,8.616547200130299,1,not_needed,163133.93477408792,4.618625272698372e-08,5.413312464952469e-09,0.0,0.0,0.0,0.0,0.0,-5.413312464952469e-09,17.368160715472598,34.86631602061451,0.02786410554456218,0.025481522400939923,,,,,1.116769925282222,,,,,,
