hour,node,p_charge_mw,p_discharge_mw,soc_mwh,lambda_eur_per_mwh
3,N7,1.0370950870964646e-06,5.610797870234476e-07,6.727706639791248e-05,67.14999987560002
3,N8,3.9569078052711145e-07,11.306845339031375,147.49694947412377,67.14999985676944
3,N9,3.948942203725505e-07,3.843703136685713,40.94074310988984,67.14999982403553
4,N1,6.466329125918904e-07,8.934599375767056e-07,6.520786517008256e-05,67.14999953783699
4,N2,1.0370347598926202e-06,5.61054453699115e-07,6.764830524427085e-05,67.14999980662708
4,N3,3.9490112318271535e-07,3.883688217671788,36.75787764386945,67.14999975589426
4,N4,6.468050875026122e-07,8.931614456448504e-07,6.520887416805107e-05,67.1499997279928
4,N5,7.276944664794485e-07,7.605523017366117e-07,6.583030991513458e-05,67.14999980638572
4,N6,5.262909872013905e-07,1.387235788831865e-06,6.363285075181024e-05,67.14999975362416
4,N7,1.0370352420358084e-06,5.610543237306506e-07,6.764831437192781e-05,67.14999980662942
4,N8,3.9566205647353957e-07,10.895442603939529,135.85651971204945,67.14999978997446
4,N9,3.948964756949984e-07,3.8686669021119955,36.807552344777896,67.14999976003104
5,N1,6.46620531096593e-07,8.935247937451557e-07,6.485848148105045e-05,67.14999964274244
5,N2,1.0380359580297116e-06,5.607847951407741e-07,6.802077784634833e-05,67.14999990236528
5,N3,3.9502365717459316e-07,4.23684072193275,32.23133878077745,67.14999984147369
5,N4,6.467745911611575e-07,8.932636892848372e-07,6.485991363699636e-05,67.14999982170319
5,N5,7.278183606864081e-07,7.604321481105222e-07,6.56991203920737e-05,67.1499999035807
5,N6,5.260307296824855e-07,1.3892259511315806e-06,6.26409997550384e-05,67.149999843859
5,N7,1.0380364402552992e-06,5.607846659504688e-07,6.8020787563388e-05,67.14999990236764
5,N8,3.957429640042147e-07,12.765364457614913,122.21831019185063,67.1499998817022
5,N9,3.9501996876542306e-07,4.222477676561195,32.29635861562642,67.14999984723893
6,N1,6.466265441839193e-07,8.935718094008472e-07,6.450905318986996e-05,67.14999980156684
6,N2,1.0394296212389628e-06,5.604160132619603e-07,6.839494891492173e-05,67.15000004364877
6,N3,3.9518647780475416e-07,4.830309232627803,27.070752363676476,67.14999994786223
6,N4,6.467357847417623e-07,8.933995732724929e-07,6.451077160793406e-05,67.14999995327375
6,N5,7.28003014879657e-07,7.602539232242299e-07,6.556829411653864e-05,67.15000004849693
6,N6,5.256785932426593e-07,1.3919346806377927e-06,6.164592521677725e-05,67.1499999654686
6,N7,1.0394301045257674e-06,5.604158849119658e-07,6.83949592214482e-05,67.15000004365116
6,N8,3.958494431079878e-07,16.719251625908836,104.35586224408704,67.15000001010885
6,N9,3.951858074960292e-07,4.825161998480505,27.14127138030612,67.14999995913037
7,N1,6.465493803810654e-07,8.937996256030024e-07,6.415930927998817e-05,67.14999995710116
7,N2,1.041073644862038e-06,5.599806473116382e-07,6.877112392417173e-05,67.15000020696424
7,N3,3.95371146835879e-07,5.748943055477747,20.928719554814656,67.15000002495023
7,N4,6.466066548102426e-07,8.937278244419027e-07,6.416115801756092e-05,67.15000007722095
7,N5,7.281904536714126e-07,7.60082498437592e-07,6.543782642985663e-05,67.15000021884921
7,N6,5.251811360829388e-07,1.3958118730158196e-06,6.0646242759067326e-05,67.15000007213914
7,N7,1.0410741299730127e-06,5.599805197949886e-07,6.877113482099684e-05,67.15000020696664
7,N8,3.959575163588571e-07,24.808314833581836,77.85125274976541,67.15000013676999
7,N9,3.953765981198074e-07,5.780355998951351,20.96567773440495,67.15000004754255
8,N1,6.462436253113651e-07,8.944831299683592e-07,6.380854894365642e-05,67.15000001030187
8,N2,1.0425401333163638e-06,5.595607343662399e-07,6.914912019155908e-05,67.15000029887294
8,N3,3.9559791072392805e-07,7.383733637884334,13.04011561111531,67.15000004019078
8,N4,6.462656779219708e-07,8.944781737896083e-07,6.381042361753089e-05,67.15000010890331
8,N5,7.282142054918016e-07,7.600928778680885e-07,6.530736988574065e-05,67.15000032498283
8,N6,5.244744430966096e-07,1.4014174329570655e-06,5.963990999062821e-05,67.15000009270734
8,N7,1.0425406201201035e-06,5.595606073971395e-07,6.914913167968204e-05,67.15000029887537
8,N8,3.960188978195081e-07,34.300097443166216,41.205849869193145,67.1500001554322
8,N9,3.9560467252769144e-07,7.450376844711229,13.005873783418242,67.15000006576302
9,N1,6.455698030120838e-07,8.958897293410897e-07,6.345565513254242e-05,67.14999988215416
9,N2,1.0430096591603497e-06,5.593159155800652e-07,6.95278174936663e-05,67.15000016503143
9,N3,3.9597129829123954e-07,12.205544002318828,4.8681559550827185e-06,67.14999991670146
9,N4,6.455665527478767e-07,8.959331615948684e-07,6.34574803621904e-05,67.1499999651217
9,N5,7.277007107513666e-07,7.606751238567618e-07,6.517581065286493e-05,67.15000019227166
9,N6,5.234616512304489e-07,1.4096221499107584e-06,5.8623863525758546e-05,67.14999993988371
9,N7,1.0430101460417182e-06,5.593157884173805e-07,6.952782957336465e-05,67.15000016503384
9,N8,3.9591371546826245e-07,38.568672107874505,3.97067169448026e-06,67.14999995673202
9,N9,3.9597043641675716e-07,12.173493651557905,4.868194109134251e-06,67.14999992651659
10,N1,1.3424541158375868e-06,5.191577478536654e-07,6.415753647144931e-05,60.00000052657274
10,N2,6.414644364511127e-06,3.828999947981667e-07,7.512284342781755e-05,60.0000007339426
10,N3,5.247207723723258e-07,1.7666725606579328e-06,3.4718239135597814e-06,60.000000550016814
10,N4,1.3422407118593958e-06,5.192019150065648e-07,6.41591147678422e-05,60.00000058865237
10,N5,1.7466687931560077e-06,4.6986572154378075e-07,6.630869935101216e-05,60.00000075404925
10,N6,9.067181337264296e-07,6.620533671255666e-07,5.87652297255048e-05,60.00000055236279
10,N7,6.414796880268095e-06,3.8289953767307915e-07,7.512299875065548e-05,60.00000073397663
10,N8,5.131044285205456e-07,1.923112353171717e-06,2.396330224648186e-06,60.00000054807695
10,N9,5.247130099576456e-07,1.7667819164999144e-06,3.4717379688264634e-06,60.00000055000678
11,N1,1.3400355667386385e-06,5.195651693226775e-07,6.48567187690463e-05,59.999999982230435
11,N2,5.707635205443994e-07,1.0036266179269974e-06,7.458482742286887e-05,74.15070696937472
11,N3,2.0725085777342778e-06,5.149626465381551e-07,4.861518174650208e-06,44.928921740836124
11,N4,1.3395877929872927e-06,5.196470979182313e-07,6.48577904186591e-05,60.000000001953076
11,N5,8.912990814517589e-07,6.378444108909287e-07,6.646149758730846e-05,64.88947198016594
11,N6,1.946495510501728e-06,4.737348189317431e-07,6.008102258003162e-05,54.70786556421987
11,N7,5.707634820917057e-07,1.0036267046672912e-06,7.458498261704583e-05,74.15070696937353
11,N8,19.99398223624152,4.110283086883944e-07,18.71436933031948,39.13058327990514
11,N9,2.0725058007822154e-06,5.149637710069729e-07,4.8614284293342115e-06,44.92892174083847
12,N1,1.3386380277436273e-06,5.198048486872761e-07,6.555433690245277e-05,59.99999991998481
12,N2,4.1209061522345003e-07,3.008641940331928e-06,7.175618319136406e-05,79.5949393125933
12,N3,3.3760472741595224,4.1145792043049013e-07,3.159984670539693,39.13059260059479
12,N4,1.3381591910527346e-06,5.198922462852781e-07,6.555486698741828e-05,59.99999993301039
12,N5,7.397829929885148e-07,7.49314606210633e-07,6.635338467578245e-05,66.77060912126582
12,N6,3.692112369570698e-06,4.23451409148958e-07,6.308443440629363e-05,52.671810855723294
12,N7,4.120904249929147e-07,3.0086528856651095e-06,7.175632651373887e-05,79.5949393125804
12,N8,99.9999996644677,2.9032819008609537e-07,112.31436870608155,31.101446709896052
12,N9,3.375522402482278,4.11457191645321e-07,3.1594933905608245,39.130592600198334
13,N1,1.3378512608492633e-06,5.19938901520048e-07,6.625107540320432e-05,59.999999875928474
13,N2,4.184890582096146e-07,2.634088237255666e-06,6.933369211517548e-05,79.59494450357727
13,N3,37.550442526120364,4.123334422653172e-07,38.30719843446117,39.13058693624461
13,N4,1.3373625862335165e-06,5.200282691757391e-07,6.625105261046788e-05,59.99999988707422
13,N5,7.461494578786185e-07,7.418043263004537e-07,6.625925457872175e-05,66.77061088013349
13,N6,3.4768622052170316e-06,4.2632174581142966e-07,6.58833054797206e-05,52.67180880105971
13,N7,4.184888559578522e-07,2.6340961142572346e-06,6.933382683263489e-05,79.59494450356843
13,N8,99.99999963858372,2.945130906147487e-07,205.91436805314518,31.101438867241544
13,N9,37.678954089774116,4.123339306601778e-07,38.426993978061695,39.130586931931944
14,N1,1.3381916815691968e-06,5.198870802913434e-07,6.694818790231247e-05,59.999999825506386
14,N2,3.786784698835892e-07,8.181417142216936e-06,6.094730488283989e-05,81.57710397049811
14,N3,47.66970751550464,3.7073682020462013e-07,82.92604427288718,37.0195063971517
14,N4,1.3377110975824197e-06,5.199752235488474e-07,6.694762111281866e-05,59.99999983591169
14,N5,7.017145971819705e-07,7.929933964343416e-07,6.606884427455204e-05,67.45550334355993
14,N6,5.15712526208802e-06,4.0964583883395297e-07,7.027271891431666e-05,51.93051329202256
14,N7,3.7867806469915827e-07,8.18166523592831e-06,6.0947174163664825e-05,81.57710397044518
14,N8,99.99999993817083,2.6504525584587627e-07,299.51436771210507,28.178156366613845
14,N9,47.781246523774755,3.707382477546471e-07,83.15024032822701,37.01950639160146
15,N1,1.3377900175842467e-06,5.199390527491207e-07,6.764486891780094e-05,59.99999975685989
15,N2,4.172810834276715e-07,2.6876912647578067e-06,5.846641495047336e-05,79.59494322756625
15,N3,19.671715078005775,4.117407612905168e-07,101.33876914600661,39.13058796492459
15,N4,1.3372971256967858e-06,5.200299150362974e-07,6.764374370640813e-05,59.999999766908445
15,N5,7.450025197617096e-07,7.431327175779108e-07,6.597222142196504e-05,66.77061035854412
15,N6,3.5089367972278383e-06,4.2578538070588774e-07,7.31021848455124e-05,52.67180904165698
15,N7,4.172808845569393e-07,2.6876999487755043e-06,5.8466274767361714e-05,79.59494322755634
15,N8,99.99999964337873,2.9393555251667407e-07,393.1143670642739,31.101440383574644
15,N9,19.70987524072966,4.117396071783377e-07,101.59868311365722,39.13058796267473
16,N1,1.3393563916830331e-06,5.196715572692255e-07,6.834330184521398e-05,59.99999989561965
16,N2,5.711476444901584e-07,1.002535898601538e-06,5.792992378396422e-05,74.15070709941077
16,N3,2.1235296778525023e-06,5.095164513794831e-07,101.33877058927521,44.928921350188205
16,N4,1.3388813361042825e-06,5.197584719800598e-07,6.834163912419755e-05,59.99999991062855
16,N5,8.911445613531653e-07,6.379255419907597e-07,6.61247883489216e-05,64.88947195726804
16,N6,1.9429618552303405e-06,4.7400136801012535e-07,7.441438542404866e-05,54.70786533559932
16,N7,5.711476205095037e-07,1.002535939642168e-06,5.792978353456185e-05,74.1507070994096
16,N8,38.496719681404606,4.111318272408213e-07,429.1472962468252,39.13058279297007
16,N9,2.1235344016077434e-06,5.095160200566725e-07,101.5986845569307,44.9289213501912
17,N1,1.34223737774592e-06,5.191931724157393e-07,6.904494247050863e-05,60.00000010604892
17,N2,6.407278446246903e-06,3.8277126612789236e-07,6.351819274925605e-05,60.0000002883986
17,N3,5.258266125542294e-07,1.7514794793473164e-06,101.33876921021016,60.0000000901936
17,N4,1.3419623365820308e-06,5.192475989233922e-07,6.904296416299083e-05,60.00000015676188
17,N5,1.745947954474511e-06,4.6990872460951584e-07,6.72569563986182e-05,60.00000029768249
17,N6,9.064401921204468e-07,6.623018143111343e-07,7.455522603542347e-05,60.000000106978675
17,N7,6.407430287681294e-06,3.8277079671321054e-07,6.351819512494597e-05,60.00000028843165
17,N8,5.131585477907274e-07,1.9222777250741795e-06,429.147294673426,60.000000078873356
17,N9,5.25818568943015e-07,1.751588983655932e-06,101.59868317774114,60.000000090183526
18,N1,6.453839937597136e-07,8.962555191212827e-07,6.869148394089003e-05,67.14999978394806
18,N2,1.0437793138189317e-06,5.590758287289763e-07,6.389786695116736e-05,67.15000016216523
18,N3,3.9596063897701507e-07,11.541523737176975,89.00808182743512,67.14999991000516
18,N4,6.454258436792396e-07,8.962114524930609e-07,6.86895918846249e-05,67.1499998945521
18,N5,7.277328181866209e-07,7.606432901424947e-07,6.712546122868146e-05,67.15000022160798
18,N6,5.233267016492625e-07,1.4107346567850338e-06,7.353786468203977e-05,67.14999989332524
18,N7,1.0437798417953573e-06,5.590756901364426e-07,6.389786996911437e-05,67.15000016216766
18,N8,3.959701363914531e-07,27.159621398452554,400.1306055157928,67.14999997279102
18,N9,3.959585958644284e-07,11.444159425123042,89.37201749587649,67.14999991936338
19,N1,6.460719543003538e-07,8.94818072126461e-07,6.83402050763067e-05,67.14999993028262
19,N2,1.0458023404978341e-06,5.588647837283548e-07,6.427966018148282e-05,67.15000082782421
19,N3,3.956332186095038e-07,7.731700629980653,80.74771827682831,67.1500001772473
19,N4,6.461294957287359e-07,8.947451072066561e-07,6.833844483279325e-05,67.15000005040217
19,N5,7.295211278380252e-07,7.587691197129677e-07,6.699764223541335e-05,67.15000100737488
19,N6,5.243893530905235e-07,1.4020825840532682e-06,7.253074163783568e-05,67.15000010946135
19,N7,1.0458028687971351e-06,5.588646484387617e-07,6.427966383845338e-05,67.15000082782673
19,N8,3.960862271841395e-07,46.36994059371157,350.5900710641881,67.15000046800928
19,N9,3.956441678043966e-07,7.841235113630937,80.99462992428604,67.15000021834274
20,N1,6.469089975422561e-07,8.931327126818472e-07,6.799151028189301e-05,67.15000024677117
20,N2,1.045526991335418e-06,5.590693088385003e-07,6.46609771752446e-05,67.15000099815045
20,N3,3.955242730747813e-07,6.934805121849956,73.33873881600275,67.15000038874155
20,N4,6.469855465039242e-07,8.930271685484098e-07,6.798993444902951e-05,67.15000037796887
20,N5,7.299207786393559e-07,7.583308444133433e-07,6.687066555813997e-05,67.15000111287247
20,N6,5.253802425234479e-07,1.3941368688755477e-06,7.15330350780953e-05,67.15000040494519
20,N7,1.0455275152930314e-06,5.590691752093899e-07,6.466098146541005e-05,67.15000099815299
20,N8,3.961655189376953e-07,63.52305043220618,282.7235645629839,67.15000069541614
20,N9,3.955402245013487e-07,7.0653126626921186,73.44621933009704,67.15000043782628
21,N1,6.472188465079685e-07,8.92462631853024e-07,6.764382140443323e-05,67.15000022990398
21,N2,1.043305146779098e-06,5.596052883859745e-07,6.503964189477976e-05,67.15000073491437
21,N3,3.9533945135218477e-07,5.617114668470407,67.3375483009225,67.15000028926555
21,N4,6.473057115825094e-07,8.923382606508307e-07,6.764245975249619e-05,67.15000036735199
21,N5,7.294030080115511e-07,7.588071028950512e-07,6.674269542438979e-05,67.1500007782177
21,N6,5.259483512664665e-07,1.3896989248011419e-06,7.054060166137091e-05,67.15000036195033
21,N7,1.0433056625960878e-06,5.596051549988852e-07,6.503964681026098e-05,67.15000073491686
21,N8,3.9607653454110255e-07,43.01740562531286,236.7647982400012,67.15000056999575
21,N9,3.9535424244908023e-07,5.69736979975956,67.35928615339694,67.15000033497071
22,N1,6.471799409178474e-07,8.924639480976633e-07,6.729609470509587e-05,67.15000002321213
22,N2,1.0408001322686046e-06,5.601780750858268e-07,6.541534996913276e-05,67.15000036499248
22,N3,3.95150482564925e-07,4.657185397523366,62.361923246078916,67.15000009324672
22,N4,6.472774805765975e-07,8.923174898146078e-07,6.729498082280738e-05,67.1500001674697
22,N5,7.287535171147767e-07,7.594441816777915e-07,6.661343672743555e-05,67.15000037870514
22,N6,5.26245042214372e-07,1.3874442232694349e-06,6.955085481653508e-05,67.15000015892649
22,N7,1.0408006395361182e-06,5.601779415496055e-07,6.541535550207839e-05,67.15000036499491
22,N8,3.959112188234716e-07,19.593251974520875,215.83183709933385,67.15000028187946
22,N9,3.9515855153945e-07,4.685551897714375,62.353355008613235,67.15000012583657
23,N1,6.471763706747879e-07,8.924218383194338e-07,6.69484096530934e-05,67.14999989466216
23,N2,1.0392977625195985e-06,5.605448150307443e-07,6.578926000921914e-05,67.15000016937623
23,N3,3.9504840663748893e-07,4.277790995430452,57.79163409081169,67.1500000113603
23,N4,6.472858502844106e-07,8.922513018582334e-07,6.694758044079041e-05,67.15000004636998
23,N5,7.284528332932396e-07,7.597418604087403e-07,6.648357855759679e-05,67.15000017826964
23,N6,5.264981478833911e-07,1.385516202595657e-06,6.85634047297573e-05,67.15000004887237
23,N7,1.0392982636296027e-06,5.605446818169918e-07,6.57892661535299e-05,67.15000016937863
23,N8,3.958174549011182e-07,14.674554962096746,200.15389413424555,67.15000011815863
23,N9,3.9505012610035854e-07,4.279834577483267,57.780882539188624,67.15000003130278
24,N1,6.471951228636088e-07,8.923553480296516e-07,6.660081318976899e-05,67.14999982680007
24,N2,1.0384734610450813e-06,5.60758774430421e-07,6.616216991402538e-05,67.1500000806749
24,N3,3.949904427056033e-07,4.092866230098387,53.418914129221044,67.14999996989938
24,N4,6.473109496062828e-07,8.921718748008001e-07,6.660028840970583e-05,67.14999998250217
24,N5,7.283282559935917e-07,7.598632471476712e-07,6.635347409671491e-05,67.15000008639423
24,N6,5.266789473710228e-07,1.384136348720616e-06,6.757759807415192e-05,67.14999999237256
24,N7,1.0384739576687653e-06,5.607586417997524e-07,6.616217666487872e-05,67.15000008067727
24,N8,3.957759162593157e-07,13.232979308480296,186.01609609819576,67.15000004383036
24,N9,3.949892158871789e-07,4.085712066116476,53.41580591518435,67.14999998346839
