hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
6,N1,-9.975872452205516e-09,0.0,4000.0,-46481.059479366704
6,N2,-9.975872241113353e-09,0.0,4000.0,-46459.41325766821
6,N3,-9.975872311898556e-09,0.0,4000.0,-46467.79904451108
6,N4,-9.97587224111336e-09,0.0,4000.0,-46468.377205717334
6,N5,-9.975842828311637e-09,382.5,3999.9999997391938,9.751620782946353e-09
6,N6,-9.975843040675102e-09,36.72,3999.999997283267,7.412716489023055e-09
6,N7,-9.975872241113353e-09,0.0,4000.0,-46459.46848957297
6,N8,-9.97584303817235e-09,40.8,3999.9999975549404,7.671444840120896e-09
6,N9,-9.975872241113365e-09,0.0,4000.0,-46467.081510840275
7,N1,-9.975872363240287e-09,0.0,4000.0,-46392.047751164675
7,N2,-9.975872160189028e-09,0.0,4000.0,-46366.727242603134
7,N3,-9.975872271436729e-09,0.0,4000.0,-46380.31158198346
7,N4,-9.975872160189038e-09,0.0,4000.0,-46378.95346135471
7,N5,-9.975842705727998e-09,450.0,3999.9999997783148,9.788877665504403e-09
7,N6,-9.975842957997963e-09,43.2,3999.999997690777,7.800809015669805e-09
7,N7,-9.975872160189028e-09,0.0,4000.0,-46366.58832033162
7,N8,-9.975842967581107e-09,48.0,3999.9999979216996,8.02072811410293e-09
7,N9,-9.975872160189081e-09,0.0,4000.0,-46378.55825687332
8,N1,-9.9758723333875e-09,0.0,4000.0,-46259.319474376796
8,N2,-9.975872138378213e-09,0.0,4000.0,-46235.39252444987
8,N3,-9.975872261688503e-09,0.0,4000.0,-46247.528035885574
8,N4,-9.975872138378226e-09,0.0,4000.0,-46247.608357392906
8,N5,-9.975842649312118e-09,506.25,3999.999999802946,9.81233570267058e-09
8,N6,-9.97584294249488e-09,48.6,3999.9999979473573,8.045163569484388e-09
8,N7,-9.975872138378213e-09,0.0,4000.0,-46235.113227952745
8,N8,-9.975842965308903e-09,54.0,3999.9999981526216,8.240647212536034e-09
8,N9,-9.975872142942637e-09,0.0,4000.0,-46245.335129624524
9,N1,-9.975872407655898e-09,0.0,4000.0,-46469.07507580177
9,N2,-9.975872220690234e-09,0.0,4000.0,-46446.64756010409
9,N3,-9.97587230168707e-09,0.0,4000.0,-46465.89383242521
9,N4,-9.975872220690247e-09,0.0,4000.0,-46460.198416872656
9,N5,-9.9758427214601e-09,523.125,3999.999999809303,9.818389389681207e-09
9,N6,-9.975843045779218e-09,50.22,3999.9999980135717,8.10822280917847e-09
9,N7,-9.975872220690234e-09,0.0,4000.0,-46446.74206288545
9,N8,-9.975843092466842e-09,55.8,3999.9999982122145,8.2974005282607e-09
9,N9,-9.97587222069026e-09,0.0,4000.0,-46465.10503690174
10,N1,-9.975915971823284e-09,0.0,4000.0,-46303.4056673944
10,N2,-9.975915800878225e-09,0.0,4000.0,-46254.171916003776
10,N3,-9.975915800878238e-09,0.0,4000.0,-46340.67916236264
10,N4,-9.975915800878235e-09,0.0,4000.0,-46298.78086923077
10,N5,-9.975886418572765e-09,506.25,3999.9999998029452,9.81233570267058e-09
10,N6,-9.975886756480817e-09,48.6,3999.999997947348,8.04516356948439e-09
10,N7,-9.975915800878225e-09,0.0,4000.0,-46255.165220091105
10,N8,-9.975886838775065e-09,54.0,3999.9999981526134,8.240647212536034e-09
10,N9,-9.975915800878238e-09,0.0,4000.0,-46340.156217894924
11,N1,-9.975916034228758e-09,0.0,4000.0,-46888.252703038466
11,N2,-9.975851718478881e-09,0.0,4000.0,-47388.75189792979
11,N3,-9.975983942798357e-09,0.0,4000.0,-46717.54439066683
11,N4,-9.97591592969725e-09,0.0,4000.0,-46888.87744310217
11,N5,-9.975864352317064e-09,495.0,3999.9999997984673,9.808070605004003e-09
11,N6,-9.975910894373019e-09,47.52,3999.999997900692,8.000735468790833e-09
11,N7,-9.975851718478881e-09,0.0,4000.0,-47388.78692823841
11,N8,-9.975981306411207e-09,52.8,3999.99999811061,8.200661921911839e-09
11,N9,-9.975983942798357e-09,0.0,4000.0,-46718.46869698968
12,N1,-9.975916049789595e-09,0.0,4000.0,-47426.677970473436
12,N2,-9.975827525005886e-09,0.0,4000.0,-55600.27446978814
12,N3,-9.976009430907113e-09,0.0,4000.0,-41359.792002658345
12,N4,-9.975915962421832e-09,0.0,4000.0,-47430.94178730396
12,N5,-9.975856035416585e-09,483.75,3999.9999997937807,9.80360713070177e-09
12,N6,-9.97591995172673e-09,46.44,3999.999997851869,7.954240944809203e-09
12,N7,-9.975827525005886e-09,0.0,4000.0,-55599.44222250946
12,N8,-9.976016612769008e-09,51.6,3999.9999980666635,8.158816850328383e-09
12,N9,-9.976009429908382e-09,0.0,4000.0,-41359.74472966655
13,N1,-9.975916050512672e-09,0.0,4000.0,-47800.75623658276
13,N2,-9.975827471152871e-09,0.0,4000.0,-55567.71430019672
13,N3,-9.976009453692091e-09,0.0,4000.0,-41384.13508102351
13,N4,-9.975915962265338e-09,0.0,4000.0,-47803.8488622935
13,N5,-9.975856023652485e-09,472.5,3999.999999788871,9.798931110004194e-09
13,N6,-9.97591998417265e-09,45.36,3999.999997800723,7.905532395876064e-09
13,N7,-9.975827471152871e-09,0.0,4000.0,-55566.625855103455
13,N8,-9.976016737488264e-09,50.4,3999.9999980206317,8.114979156288564e-09
13,N9,-9.976009452255889e-09,0.0,4000.0,-41384.02529104284
14,N1,-9.97591606221168e-09,0.0,4000.0,-48133.94678485108
14,N2,-9.975827562130177e-09,0.0,4000.0,-55538.041105131284
14,N3,-9.976009401428098e-09,0.0,4000.0,-41411.24543480626
14,N4,-9.975915982458207e-09,0.0,4000.0,-48136.99434080086
14,N5,-9.975856071746486e-09,466.875,3999.999999786327,9.796508593257256e-09
14,N6,-9.975919982077883e-09,44.82,3999.999997774226,7.880297846428775e-09
14,N7,-9.975827562130177e-09,0.0,4000.0,-55537.11915022079
14,N8,-9.976016651375799e-09,49.8,3999.999997996784,8.092268061786006e-09
14,N9,-9.976009401093156e-09,0.0,4000.0,-41410.69809502047
15,N1,-9.975916071434887e-09,0.0,4000.0,-48313.12680788295
15,N2,-9.975827716046863e-09,0.0,4000.0,-55555.98564126672
15,N3,-9.976009290293736e-09,0.0,4000.0,-41426.30301777154
15,N4,-9.975915996096777e-09,0.0,4000.0,-48315.89859364484
15,N5,-9.975856133774499e-09,466.875,3999.999999786327,9.796508593257256e-09
15,N6,-9.975919934074564e-09,44.82,3999.999997774226,7.880297846428775e-09
15,N7,-9.975827716046863e-09,0.0,4000.0,-55555.710365853534
15,N8,-9.976016433922255e-09,49.8,3999.999997996784,8.092268061786006e-09
15,N9,-9.976009286577515e-09,0.0,4000.0,-41426.223137531146
16,N1,-9.975916064093434e-09,0.0,4000.0,-46903.455898576976
16,N2,-9.975852178058848e-09,0.0,4000.0,-47380.81592694608
16,N3,-9.975983554979009e-09,0.0,4000.0,-47296.6431492113
16,N4,-9.975915976605811e-09,0.0,4000.0,-46903.71398467622
16,N5,-9.975864552129484e-09,478.125,3999.9999997913546,9.801296626357086e-09
16,N6,-9.97591079361235e-09,45.9,3999.999997826599,7.930173191218708e-09
16,N7,-9.975852178058848e-09,0.0,4000.0,-47380.89309640496
16,N8,-9.975980752250622e-09,51.0,3999.999998043925,8.137155872096934e-09
16,N9,-9.975983554979009e-09,0.0,4000.0,-47297.069721611275
17,N1,-9.975915997941994e-09,0.0,4000.0,-46280.4868076764
17,N2,-9.975915839493585e-09,0.0,4000.0,-46220.96874954357
17,N3,-9.9759158394936e-09,0.0,4000.0,-46328.824092320676
17,N4,-9.975915839493594e-09,0.0,4000.0,-46274.85271505109
17,N5,-9.975886460725122e-09,500.625,3999.9999998007315,9.810227115060138e-09
17,N6,-9.975886797929446e-09,48.06,3999.999997924285,8.023199115208922e-09
17,N7,-9.975915839493585e-09,0.0,4000.0,-46221.75560089297
17,N8,-9.975886883826665e-09,53.4,3999.9999981318565,8.220879203688116e-09
17,N9,-9.9759158394936e-09,0.0,4000.0,-46328.28149856852
18,N1,-9.975872657357834e-09,0.0,4000.0,-46425.8231527249
18,N2,-9.975872457528427e-09,0.0,4000.0,-46397.86442798683
18,N3,-9.975872473599178e-09,0.0,4000.0,-46416.78864645463
18,N4,-9.97587245752844e-09,0.0,4000.0,-46414.76227954922
18,N5,-9.975842955423022e-09,528.75,3999.9999998113317,9.820321417450557e-09
18,N6,-9.975843282859439e-09,50.76,3999.999998034704,8.128348098442537e-09
18,N7,-9.975872457528427e-09,0.0,4000.0,-46397.95651176392
18,N8,-9.975843382046317e-09,56.4,3999.9999982312333,8.31551328859836e-09
18,N9,-9.975872461320338e-09,0.0,4000.0,-46415.81975142836
19,N1,-9.975872459787152e-09,0.0,4000.0,-45844.55789461953
19,N2,-9.975872256737498e-09,0.0,4000.0,-45720.20656333803
19,N3,-9.975872341145519e-09,0.0,4000.0,-45724.24328512235
19,N4,-9.97587225673753e-09,0.0,4000.0,-45753.27392989145
19,N5,-9.9758427334095e-09,562.5,3999.9999998226517,9.831102132403523e-09
19,N6,-9.975843055408037e-09,54.0,3999.9999981526216,8.240647212536032e-09
19,N7,-9.975872256737498e-09,0.0,4000.0,-45718.44639057247
19,N8,-9.975843118580977e-09,60.0,3999.9999983373596,8.416582491282497e-09
19,N9,-9.975872297809474e-09,0.0,4000.0,-45720.76810310304
20,N1,-9.97587239457888e-09,0.0,4000.0,-46008.46253876064
20,N2,-9.975872188311152e-09,0.0,4000.0,-45607.48194795066
20,N3,-9.97587229942937e-09,0.0,4000.0,-45547.9447798777
20,N4,-9.975872188311182e-09,0.0,4000.0,-45492.900709532885
20,N5,-9.975842668270676e-09,556.875,3999.9999998208605,9.829396093336892e-09
20,N6,-9.97584297868229e-09,53.46,3999.999998133961,8.222875972258611e-09
20,N7,-9.975872188311152e-09,0.0,4000.0,-45605.3994043751
20,N8,-9.975843030143728e-09,59.4,3999.9999983205653,8.40058837503282e-09
20,N9,-9.975872223920707e-09,0.0,4000.0,-45546.59195670714
21,N1,-9.97587238892906e-09,0.0,4000.0,-45847.99861507722
21,N2,-9.975872181052758e-09,0.0,4000.0,-45663.763384087826
21,N3,-9.975872288703689e-09,0.0,4000.0,-45677.423993829696
21,N4,-9.975872181052775e-09,0.0,4000.0,-45724.80173243032
21,N5,-9.975842678270406e-09,528.75,3999.9999998113317,9.820321417450557e-09
21,N6,-9.975842971854234e-09,50.76,3999.999998034704,8.128348098442537e-09
21,N7,-9.975872181052758e-09,0.0,4000.0,-45661.88765592251
21,N8,-9.975843022767302e-09,56.4,3999.9999982312333,8.31551328859836e-09
21,N9,-9.975872200938475e-09,0.0,4000.0,-45672.348437899855
22,N1,-9.975872395380325e-09,0.0,4000.0,-46085.98896959993
22,N2,-9.975872185895654e-09,0.0,4000.0,-45992.84098469403
22,N3,-9.975872287213014e-09,0.0,4000.0,-46126.72000063676
22,N4,-9.975872185895664e-09,0.0,4000.0,-46065.839812629085
22,N5,-9.975842714221677e-09,478.125,3999.999999791355,9.801296626357086e-09
22,N6,-9.975842979691524e-09,45.9,3999.9999978266137,7.930173191218705e-09
22,N7,-9.975872185895654e-09,0.0,4000.0,-45992.28667723887
22,N8,-9.975843008725696e-09,51.0,3999.9999980439525,8.137155872096929e-09
22,N9,-9.97587219535589e-09,0.0,4000.0,-46117.47359587855
23,N1,-9.97587241216901e-09,0.0,4000.0,-46166.00749913261
23,N2,-9.975872201076146e-09,0.0,4000.0,-46116.56327813805
23,N3,-9.975872291880174e-09,0.0,4000.0,-46193.914403245784
23,N4,-9.975872201076152e-09,0.0,4000.0,-46154.82349240706
23,N5,-9.975842760535639e-09,427.5,3999.999999766647,9.777765963688844e-09
23,N6,-9.975842997890859e-09,41.04,3999.999997569239,7.685062121757623e-09
23,N7,-9.975872201076146e-09,0.0,4000.0,-46116.61883976918
23,N8,-9.975843008268506e-09,45.6,3999.999997812315,7.916555909581979e-09
23,N9,-9.975872201076086e-09,0.0,4000.0,-46186.67892801808
24,N1,-9.975872438037462e-09,0.0,4000.0,-46259.757868964676
24,N2,-9.97587222614081e-09,0.0,4000.0,-46237.60891373575
24,N3,-9.975872304412339e-09,0.0,4000.0,-46260.32167162377
24,N4,-9.975872226140817e-09,0.0,4000.0,-46249.46616157913
24,N5,-9.975842806392308e-09,393.75,3999.9999997466452,9.75871733200503e-09
24,N6,-9.975843025003848e-09,37.8,3999.9999973608883,7.486638875051012e-09
24,N7,-9.97587222614081e-09,0.0,4000.0,-46237.89810498131
24,N8,-9.975843022427335e-09,42.0,3999.999997624799,7.73797498754605e-09
24,N9,-9.97587222614083e-09,0.0,4000.0,-46256.52035267899
